KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000846001,T000846002,T000846003,T000846004,T000846005,T000846006,T000846007,T000846008,T000846009,T000846010,T000846011,T000846012,T000846013,T000846014,T000846015,T000846016,T000846017,T000846018,T000846019,T000846020,T000846021,T000846022,T000846023,T000846024,T000846025,T000846026,T000846027,T000846028,T000846029,T000846030,T000846031,T000846032,T000846033,T000846034,T000846035,T000846036,T000846037,T000846038,T000846039,T000846040,T000846041
57390244,0,,,1276,624,652,161,90,71,1115,534,581,732,371,361,1059,507,552,383,163,220,208,76,132,1,0,1,395,395,52,99,84,89,34,18,19,343,214,129,46,252,0,38,50
57390247,0,,,570,274,296,54,25,29,516,249,267,334,168,166,486,232,254,182,81,101,114,48,66,0,0,0,159,159,19,33,35,24,24,15,9,140,68,72,16,118,0,12,13
57390249,0,,,191,93,98,17,8,9,174,85,89,105,58,47,163,79,84,69,27,42,46,15,31,1,0,1,56,56,4,15,14,10,7,2,4,52,26,26,2,46,0,4,3
57390254,0,,,12,7,5,0,0,0,12,7,5,11,7,4,12,7,5,1,0,1,0,0,0,0,0,0,4,4,0,1,2,1,0,0,0,4,4,0,0,1,0,0,0
57390257,0,,,224,113,111,20,10,10,204,103,101,124,66,58,193,99,94,80,37,43,41,19,22,0,0,0,69,69,10,14,19,11,10,2,3,59,33,26,4,51,0,4,7
57390258,0,,,208,107,101,27,16,11,181,91,90,116,61,55,172,85,87,65,30,35,29,12,17,0,0,0,54,54,9,5,9,10,6,13,2,45,15,30,4,42,0,4,3
57390259,0,,,90,43,47,10,5,5,80,38,42,52,26,26,74,35,39,28,12,16,16,6,10,1,0,1,27,27,1,8,6,7,4,0,1,26,15,11,3,20,0,1,5
57390265,0,,,16,5,11,6,1,5,10,4,6,9,3,6,10,4,6,1,1,0,0,0,0,0,0,0,4,4,0,0,1,2,1,0,0,4,3,1,1,1,0,0,0
57390266,0,,,786,395,391,94,54,40,692,341,351,439,224,215,656,318,338,253,117,136,112,43,69,2,1,1,258,258,46,72,53,36,24,20,7,212,136,76,26,173,0,28,33
57390267,0,,,38,26,12,10,7,3,28,19,9,26,18,8,28,19,9,2,1,1,2,1,1,0,0,0,19,19,11,3,1,3,0,1,0,8,7,1,4,1,5,0,0
57390268,0,,,431,198,233,45,23,22,386,175,211,231,113,118,366,167,199,155,62,93,81,30,51,1,0,1,137,137,24,38,25,19,15,8,8,113,69,44,7,99,0,13,22
57390269,0,,,159,84,75,20,15,5,139,69,70,79,44,35,138,69,69,60,25,35,33,12,21,1,0,1,44,44,2,10,15,6,5,3,3,42,23,19,4,35,0,1,5
57390276,0,,,35,19,16,5,2,3,30,17,13,18,11,7,30,17,13,12,6,6,8,5,3,0,0,0,11,11,2,3,3,0,1,1,1,9,7,2,1,7,0,2,0
57390277,0,,,56,25,31,10,1,9,46,24,22,30,18,12,44,23,21,16,6,10,7,2,5,3,3,0,23,23,9,5,2,4,3,0,0,14,9,5,3,10,5,0,3
57390278,0,,,714,322,392,65,28,37,649,294,355,361,178,183,621,281,340,288,116,172,165,55,110,3,3,0,235,234,41,66,53,40,19,9,6,192,119,73,16,174,3,28,32
57390279,0,,,75,36,39,9,6,3,66,30,36,44,20,24,63,28,35,22,10,12,10,2,8,0,0,0,18,18,0,1,6,5,2,3,1,18,7,11,3,15,0,0,0
57390287,2,57390297,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57390288,0,,,82,37,45,9,3,6,73,34,39,42,19,23,69,32,37,31,15,16,12,4,8,0,0,0,22,22,1,5,4,4,5,3,0,21,9,12,2,20,0,1,3
57390289,0,,,231,119,112,30,20,10,201,99,102,129,65,64,192,92,100,72,34,38,44,18,26,0,0,0,67,67,9,16,17,8,5,4,8,58,31,27,11,47,0,4,8
57390297,1,,57390287,66,38,28,4,3,1,63,36,27,37,24,13,59,33,26,26,12,14,15,8,7,0,0,0,21,21,3,8,3,5,0,2,1,19,11,8,0,16,0,1,6
57390298,0,,,192,74,118,3,2,1,189,72,117,63,31,32,189,72,117,126,41,85,99,23,76,0,0,0,32,27,8,7,7,4,0,0,1,19,9,10,0,21,1,5,3
57390299,0,,,65,33,32,8,4,4,57,29,28,38,21,17,55,27,28,19,8,11,12,4,8,0,0,0,20,20,3,4,6,4,0,1,2,17,10,7,2,14,0,2,2
57390300,0,,,89,41,48,6,2,4,83,39,44,52,27,25,76,37,39,31,12,19,19,6,13,0,0,0,28,28,4,6,7,6,3,1,1,24,13,11,1,20,0,2,4
57390305,0,,,89,40,49,6,5,1,83,35,48,51,25,26,76,32,44,32,10,22,23,7,16,0,0,0,26,26,2,11,2,3,3,4,1,24,13,11,1,20,0,2,3
57390306,1,,57390307,49,24,25,1,1,0,54,26,28,30,17,13,51,25,26,24,9,15,16,6,10,0,0,0,17,17,3,7,5,3,1,1,0,17,11,6,0,17,0,3,1
57390307,2,57390306,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57390310,0,,,367,171,196,38,18,20,329,153,176,234,113,121,317,146,171,95,40,55,41,13,28,0,0,0,121,121,20,30,27,21,17,5,1,100,69,31,8,68,0,10,5
57390311,0,,,178,80,98,22,10,12,156,70,86,94,41,53,145,65,80,62,29,33,28,11,17,0,0,0,45,45,3,9,7,10,7,3,6,42,16,26,5,41,0,3,6
57390316,0,,,18,9,9,0,0,0,18,9,9,11,7,4,16,7,9,7,2,5,4,1,3,0,0,0,5,5,1,0,1,1,2,0,0,4,0,4,0,4,1,0,0
57390319,2,57390329,,108,27,81,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,10,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57390320,0,,,1138,576,562,134,69,65,1003,507,496,706,374,332,949,471,478,297,133,164,147,62,85,6,4,2,405,404,85,115,89,66,35,11,3,317,251,66,36,189,4,33,41
57390321,0,,,116,57,59,6,4,2,109,52,57,75,39,36,104,49,55,34,13,21,20,4,16,0,0,0,35,35,5,6,12,4,3,4,1,30,13,17,1,23,0,2,2
57390326,0,,,93,43,50,10,7,3,83,36,47,56,27,29,78,36,42,27,9,18,13,5,8,0,0,0,29,29,4,11,5,1,3,3,2,25,14,11,2,19,0,1,4
57390327,0,,,70,39,31,5,4,1,65,35,30,33,20,13,64,34,30,32,15,17,18,9,9,1,0,1,23,23,1,11,6,0,3,1,1,22,14,8,1,20,0,0,6
57390329,1,,57390319,128,63,65,7,4,3,229,86,143,65,39,26,224,84,140,164,47,117,130,29,101,0,0,0,49,49,13,17,9,5,1,4,1,36,18,18,0,43,0,8,8
57390330,0,,,291,146,145,24,10,14,267,136,131,187,105,82,259,131,128,80,31,49,41,12,29,0,0,0,58,57,6,9,12,6,14,6,4,50,22,28,5,42,0,3,5
57390331,0,,,60,30,30,9,4,5,51,26,25,29,15,14,51,26,25,22,11,11,11,4,7,0,0,0,27,27,13,5,4,2,1,2,0,14,10,4,6,15,1,6,4
57390336,0,,,37,18,19,1,1,0,36,17,19,22,12,10,34,15,19,14,5,9,9,4,5,0,0,0,11,11,0,5,1,2,2,1,0,11,6,5,0,8,0,0,3
57390337,0,,,184,91,93,14,7,7,170,84,86,105,57,48,164,80,84,65,27,38,43,19,24,0,0,0,57,57,8,17,11,9,4,3,5,49,23,26,6,42,0,3,8
57390338,0,,,111,50,61,5,3,2,106,47,59,65,32,33,99,42,57,41,15,26,26,7,19,1,0,1,34,34,5,9,8,5,2,2,3,29,17,12,2,29,0,5,2
57390340,0,,,143,68,75,15,9,6,128,59,69,71,35,36,128,59,69,57,24,33,30,9,21,0,0,0,47,47,9,13,10,9,1,0,5,38,21,17,6,38,0,7,8
57390341,0,,,1133,602,531,126,65,61,994,526,468,694,365,329,847,438,409,300,161,139,102,53,49,18,11,7,457,455,178,129,66,43,18,18,3,272,224,48,33,216,14,68,64
57390342,0,,,589,275,314,54,25,29,535,250,285,344,163,181,510,239,271,191,87,104,77,29,48,0,0,0,203,203,25,70,57,25,11,8,7,178,133,45,18,124,1,13,36
57390347,0,,,201,91,110,23,6,17,178,85,93,113,53,60,172,81,91,65,32,33,30,11,19,0,0,0,56,56,8,12,12,7,5,5,7,48,23,25,6,44,0,7,7
57390348,0,,,137,70,67,17,10,7,120,60,60,69,40,29,117,60,57,51,20,31,29,10,19,1,0,1,46,46,11,9,13,5,2,4,2,35,20,15,4,37,0,7,3
57390350,0,,,383,179,204,64,28,36,319,151,168,215,106,109,301,142,159,104,45,59,59,19,40,2,0,2,112,112,7,28,27,31,7,8,4,105,67,38,13,64,0,4,9
57390351,0,,,645,299,346,114,57,57,530,242,288,363,174,189,507,231,276,167,68,99,83,28,55,2,0,2,209,208,30,65,41,38,15,13,6,176,136,40,40,99,2,11,22
57390352,0,,,945,456,489,108,55,53,833,398,435,537,267,270,788,376,412,296,131,165,134,48,86,1,0,1,361,360,96,99,79,50,20,9,7,263,198,65,32,198,12,37,48
57390353,0,,,399,201,198,73,33,40,326,168,158,239,130,109,313,160,153,87,38,49,36,13,23,0,0,0,142,142,25,40,31,33,11,1,1,117,96,21,25,60,6,4,19
57390357,0,,,115,48,67,11,5,6,104,43,61,66,28,38,104,43,61,38,15,23,22,3,19,0,0,0,38,38,4,13,10,7,0,1,3,34,19,15,3,29,0,3,4
57390358,0,,,95,49,46,8,1,7,87,48,39,53,32,21,81,44,37,34,16,18,22,9,13,0,0,0,34,34,9,11,1,9,1,1,2,25,16,9,3,21,0,3,5
57390360,0,,,199,92,107,11,2,9,188,90,98,101,51,50,185,89,96,87,39,48,48,17,31,0,0,0,69,69,14,20,15,10,5,2,3,55,31,24,5,55,0,9,11
57390361,0,,,1775,845,930,340,168,172,1427,670,757,1067,531,536,1345,629,716,360,139,221,216,64,152,3,1,2,606,605,154,130,123,132,42,16,8,446,359,87,108,180,36,31,33
57390362,0,,,2444,1179,1265,226,117,109,2208,1058,1150,1376,706,670,2098,1001,1097,832,352,480,480,187,293,6,2,4,993,992,321,286,165,121,52,31,16,664,476,188,59,574,30,139,126
57390363,0,,,560,280,280,62,34,28,491,240,251,305,155,150,470,233,237,186,85,101,71,31,40,0,0,0,205,205,58,59,34,20,11,16,7,147,97,50,16,125,2,18,31
57390366,1,,57390376,25,11,14,2,0,2,30,14,16,18,9,9,29,14,15,12,5,7,7,3,4,0,0,0,9,9,5,0,1,2,2,1,0,6,1,5,1,8,0,3,0
57390369,0,,,76,39,37,4,1,3,72,38,34,45,26,19,69,35,34,27,12,15,16,5,11,0,0,0,24,24,5,6,3,4,3,2,1,19,7,12,1,19,0,3,2
57390370,0,,,84,43,41,4,3,1,80,40,40,53,27,26,74,34,40,27,13,14,16,5,11,0,0,0,23,23,0,4,6,9,2,2,0,23,7,16,0,19,0,0,3
57390371,0,,,572,284,288,81,42,39,491,242,249,324,171,153,461,226,235,167,71,96,77,29,48,0,0,0,188,188,44,49,29,29,14,9,14,143,97,46,18,114,0,24,23
57390372,0,,,2394,1220,1174,302,148,154,2086,1066,1020,1374,765,609,1964,995,969,712,301,411,309,125,184,5,1,4,915,913,269,236,179,123,59,36,11,641,483,158,102,444,73,72,119
57390373,0,,,1433,643,790,199,102,97,1234,541,693,851,378,473,1140,496,644,383,163,220,168,67,101,6,2,4,534,534,113,188,102,63,37,21,10,417,326,91,48,266,3,64,65
57390374,0,,,86,44,42,8,5,3,78,39,39,43,25,18,74,36,38,35,14,21,22,9,13,4,2,2,26,24,8,5,2,3,2,0,4,16,6,10,2,21,0,6,4
57390375,0,,,56,28,28,7,5,2,49,23,26,24,11,13,48,23,25,25,12,13,10,4,6,0,0,0,20,20,3,9,3,2,2,0,1,17,11,6,1,14,0,1,7
57390376,2,57390366,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57390380,0,,,181,88,93,20,10,10,161,78,83,92,48,44,155,75,80,69,30,39,30,9,21,0,0,0,48,48,5,7,8,15,5,4,4,43,17,26,6,38,0,3,4
57390381,0,,,514,268,246,55,32,23,459,236,223,297,159,138,443,228,215,162,77,85,54,23,31,2,1,1,171,171,22,58,37,29,11,6,8,149,112,37,13,99,2,8,33
57390382,0,,,63,31,32,10,5,5,52,25,27,28,13,15,50,25,25,24,12,12,11,6,5,0,0,0,21,21,3,10,1,2,3,0,2,18,13,5,3,16,0,2,6
57390383,0,,,19,9,10,4,2,2,15,7,8,13,6,7,13,6,7,2,1,1,1,0,1,0,0,0,7,7,2,1,1,3,0,0,0,5,5,0,2,2,1,1,0
57390384,0,,,223,125,98,16,9,7,200,109,91,152,83,69,186,99,87,48,26,22,16,7,9,2,0,2,100,100,46,22,11,10,7,3,1,53,40,13,2,36,5,9,6
57390385,0,,,520,237,283,43,25,18,477,212,265,280,134,146,447,197,250,197,78,119,114,38,76,0,0,0,149,148,16,38,31,23,17,15,8,130,62,68,11,119,0,13,19
57390390,0,,,304,146,158,20,9,11,284,137,147,185,94,91,265,131,134,99,43,56,62,21,41,0,0,0,86,86,11,20,15,13,14,7,6,75,35,40,7,69,0,6,11
57390391,0,,,72,38,34,7,3,4,65,35,30,42,23,19,63,33,30,23,12,11,12,6,6,1,0,1,23,23,3,7,6,1,4,1,1,20,14,6,1,13,0,1,3
57390392,0,,,54,25,29,4,1,3,50,24,26,34,19,15,46,22,24,16,5,11,7,1,6,0,0,0,17,17,2,5,2,5,2,1,0,15,10,5,1,12,0,2,1
57390393,0,,,205,102,103,31,16,15,174,86,88,108,54,54,171,86,85,66,32,34,33,14,19,0,0,0,56,56,7,13,14,7,1,6,8,49,22,27,5,44,0,4,6
57390394,0,,,1153,557,596,206,106,100,945,451,494,703,329,374,874,420,454,242,122,120,101,42,59,0,0,0,389,389,66,117,66,79,38,16,7,320,262,58,45,168,0,32,48
57390395,1,,57390396,1236,568,668,127,61,66,1116,510,606,541,288,253,1066,484,582,575,222,353,351,105,246,6,2,4,263,248,36,61,56,56,22,13,6,214,158,56,33,137,1,25,29
57390396,2,57390395,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57390420,1,,57390430,23,12,11,2,1,1,22,12,10,13,8,5,20,10,10,9,4,5,7,4,3,0,0,0,7,7,2,3,0,1,0,2,0,6,4,2,0,5,1,1,2
57390430,2,57390420,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57390444,0,,,49,23,26,5,2,3,44,21,23,19,9,10,43,21,22,25,12,13,15,6,9,0,0,0,20,20,6,7,3,2,0,2,0,14,11,3,1,18,0,6,4
57390450,0,,,91,41,50,6,2,4,85,39,46,52,24,28,82,39,43,33,15,18,20,7,13,0,0,0,28,28,7,5,4,5,3,1,3,21,6,15,2,23,0,5,1
57390451,0,,,42,22,20,4,3,1,38,19,19,21,11,10,34,18,16,17,8,9,8,2,6,0,0,0,12,12,2,2,4,1,1,0,2,10,4,6,1,11,0,1,2
57390454,1,,57390455,98,47,51,7,3,4,99,47,52,46,25,21,92,44,48,53,22,31,30,12,18,2,0,2,29,29,3,11,3,8,2,0,4,28,12,16,3,29,0,1,7
57390455,2,57390454,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57390460,0,,,73,41,32,3,1,2,70,40,30,36,23,13,69,39,30,34,17,17,19,9,10,0,0,0,28,28,6,11,4,4,1,2,0,22,13,9,0,23,0,3,6
57390461,2,57390470,,11,7,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57390465,0,,,139,63,76,15,6,9,124,57,67,71,35,36,120,53,67,53,22,31,25,8,17,2,1,1,47,47,9,13,9,9,3,2,2,38,19,19,3,36,0,3,7
57390470,1,,57390461,7,3,4,2,1,1,16,9,7,12,7,5,13,7,6,4,2,2,2,1,1,0,0,0,2,2,0,1,0,0,2,1,0,4,0,4,1,3,0,0,0
57390471,1,,57390480,79,37,42,2,0,2,78,38,40,37,21,16,76,37,39,41,17,24,27,11,16,0,0,0,35,35,13,11,7,2,2,1,0,23,15,8,0,28,0,8,7
57390472,0,,,50,25,25,2,1,1,48,24,24,30,16,14,48,24,24,18,8,10,9,4,5,1,1,0,17,17,3,2,6,5,1,0,0,14,4,10,1,13,0,2,0
57390475,0,,,40,17,23,4,1,3,36,16,20,22,12,10,33,13,20,14,4,10,6,1,5,0,0,0,11,11,1,3,2,2,0,2,1,10,4,6,1,8,0,1,1
57390476,2,57390486,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57390479,0,,,18,9,9,2,1,1,16,8,8,10,6,4,15,8,7,6,2,4,5,1,4,0,0,0,8,8,3,3,0,1,1,0,0,5,4,1,1,5,0,1,2
57390480,2,57390471,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57390481,0,,,100,45,55,16,6,10,84,39,45,56,28,28,82,39,43,28,11,17,14,5,9,0,0,0,30,30,3,10,6,3,5,1,2,27,14,13,4,21,0,2,3
57390485,0,,,25,10,15,2,0,2,23,10,13,13,6,7,22,10,12,10,4,6,7,3,4,0,0,0,8,8,0,3,4,0,0,0,1,8,5,3,0,7,0,0,3
57390486,1,,57390476,131,61,70,13,2,11,123,60,63,65,35,30,121,59,62,58,25,33,36,12,24,0,0,0,44,44,9,13,9,8,3,3,1,37,20,17,4,39,0,7,7
57390487,0,,,15,7,8,1,0,1,14,7,7,6,4,2,14,7,7,8,3,5,5,1,4,0,0,0,8,8,2,5,1,0,0,0,0,6,6,0,0,6,0,1,3
57390489,0,,,94,47,47,6,1,5,88,46,42,42,23,19,86,44,42,46,23,23,28,12,16,0,0,0,36,36,9,12,7,3,2,3,0,26,19,7,1,32,0,7,6
57390491,0,,,97,50,47,8,5,3,89,45,44,51,27,24,87,44,43,38,18,20,17,4,13,0,0,0,29,29,3,8,7,6,2,0,3,24,11,13,3,23,0,3,1
57390492,1,,57390493,79,35,44,8,3,5,82,37,45,45,23,22,77,34,43,37,14,23,17,2,15,0,0,0,26,26,5,9,4,4,4,2,1,24,13,11,3,24,0,3,5
57390493,2,57390492,,11,5,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57390496,0,,,135,66,69,9,4,5,126,62,64,66,35,31,122,60,62,60,27,33,37,18,19,1,0,1,42,42,5,13,9,6,4,3,2,37,22,15,1,37,0,4,6
57390497,0,,,15,9,6,2,2,0,13,7,6,10,6,4,13,7,6,3,1,2,2,0,2,0,0,0,4,4,0,0,2,1,1,0,0,4,3,1,1,2,0,0,0
57390503,2,57390504,,9,6,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
