KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000846001,T000846002,T000846003,T000846004,T000846005,T000846006,T000846007,T000846008,T000846009,T000846010,T000846011,T000846012,T000846013,T000846014,T000846015,T000846016,T000846017,T000846018,T000846019,T000846020,T000846021,T000846022,T000846023,T000846024,T000846025,T000846026,T000846027,T000846028,T000846029,T000846030,T000846031,T000846032,T000846033,T000846034,T000846035,T000846036,T000846037,T000846038,T000846039,T000846040,T000846041
56380414,0,,,403,202,201,46,24,22,357,178,179,230,118,112,348,174,174,127,60,67,70,32,38,4,0,4,140,140,23,40,35,25,11,3,3,117,82,35,13,86,0,16,20
56380415,0,,,2077,1027,1050,286,139,147,1784,884,900,1427,731,696,1620,788,832,357,153,204,160,54,106,15,5,10,763,763,168,207,167,146,51,16,8,588,475,113,66,249,34,40,55
56380416,0,,,708,376,332,92,51,41,610,320,290,513,278,235,576,303,273,97,42,55,42,17,25,4,2,2,310,310,135,60,50,33,24,5,3,175,128,47,17,74,43,4,11
56380417,0,,,461,268,193,36,25,11,419,237,182,250,158,92,397,219,178,169,79,90,96,37,59,8,4,4,188,187,102,30,22,18,9,6,0,85,65,20,5,64,21,20,15
56380418,0,,,774,375,399,109,48,61,662,326,336,467,235,232,618,306,312,195,91,104,101,43,58,7,1,6,280,280,69,69,60,45,22,10,5,208,156,52,31,135,9,22,28
56380419,0,,,324,154,170,24,14,10,300,140,160,197,95,102,285,136,149,103,45,58,51,18,33,3,1,2,136,135,43,43,20,20,5,3,1,91,65,26,7,76,6,18,16
56380420,0,,,179,87,92,16,12,4,163,75,88,97,49,48,157,72,85,66,26,40,45,17,28,0,0,0,60,60,11,14,19,6,3,5,2,46,31,15,4,41,0,9,6
56380421,0,,,572,241,331,49,22,27,523,219,304,258,122,136,501,212,289,265,97,168,162,53,109,2,0,2,163,162,22,51,36,23,18,6,6,138,84,54,12,118,2,13,28
56380422,0,,,1888,944,944,439,226,213,1449,718,731,1187,600,587,1354,659,695,262,118,144,130,46,84,4,2,2,623,622,93,162,134,146,67,12,8,527,463,64,123,169,5,21,52
56380423,0,,,3040,1413,1627,328,159,169,2710,1252,1458,1639,759,880,2585,1203,1382,1071,493,578,472,202,270,24,4,20,1154,1153,245,416,230,155,62,34,11,903,715,188,87,705,18,140,219
56380424,0,,,2617,1323,1294,374,191,183,2225,1118,1107,1572,834,738,2113,1060,1053,653,284,369,318,115,203,29,9,20,1047,1044,344,270,207,133,56,24,10,688,572,116,114,396,64,71,114
56380425,0,,,2321,1193,1128,343,162,181,1960,1015,945,1468,781,687,1844,949,895,492,234,258,202,76,126,19,5,14,1074,1074,459,276,147,120,47,21,4,609,517,92,92,350,134,80,81
56380426,0,,,2744,1344,1400,350,188,162,2370,1139,1231,1644,845,799,2282,1097,1185,726,294,432,408,120,288,15,6,9,901,897,234,244,198,137,55,19,10,654,542,112,109,294,39,40,69
56380427,0,,,1338,697,641,217,121,96,1111,566,545,806,423,383,1070,541,529,305,143,162,136,52,84,27,17,10,510,510,146,133,98,67,44,14,8,361,275,86,73,208,34,31,51
56380428,0,,,649,318,331,86,46,40,562,271,291,386,194,192,528,254,274,176,77,99,104,39,65,2,0,2,221,221,54,44,50,35,22,6,10,167,110,57,24,117,5,23,15
56380429,0,,,257,129,128,14,7,7,243,122,121,154,84,70,228,112,116,89,38,51,48,17,31,1,0,1,83,82,6,28,21,18,6,1,2,76,46,30,5,60,0,2,12
56380431,0,,,130,65,65,7,1,6,123,64,59,73,37,36,118,63,55,50,27,23,25,12,13,0,0,0,53,53,12,21,9,7,3,1,0,41,33,8,1,31,0,6,13
56380432,0,,,815,392,423,49,27,22,766,365,401,455,238,217,742,351,391,311,127,184,166,51,115,2,0,2,306,305,74,89,66,39,21,11,5,230,151,79,14,217,11,41,42
56380433,0,,,2599,1296,1303,205,113,92,2372,1162,1210,1446,768,678,2268,1108,1160,926,394,532,499,188,311,24,13,11,1030,1027,363,298,176,122,44,14,10,656,498,158,54,576,43,147,129
56380434,0,,,3382,1758,1624,347,184,163,2996,1542,1454,2023,1131,892,2845,1454,1391,973,411,562,543,225,318,74,37,37,1634,1632,786,407,211,141,50,24,13,834,688,146,113,609,184,179,164
56380435,0,,,2647,1462,1185,393,217,176,2214,1218,996,1804,1036,768,2129,1169,960,410,182,228,177,67,110,18,4,14,1302,1302,627,274,209,138,35,15,4,662,560,102,143,282,198,41,81
56380436,0,,,1986,1036,950,303,155,148,1650,855,795,1253,673,580,1578,817,761,397,182,215,188,78,110,17,7,10,883,880,364,209,131,115,39,18,4,507,416,91,104,262,91,61,53
56380437,0,,,1849,938,911,272,143,129,1572,790,782,1272,660,612,1424,710,714,300,130,170,136,55,81,13,2,11,649,649,130,157,156,124,56,22,4,516,423,93,74,204,26,27,43
56380438,0,,,477,234,243,73,34,39,404,200,204,330,170,160,371,181,190,74,30,44,37,13,24,1,1,0,161,161,16,44,52,37,4,7,1,144,123,21,26,51,1,6,7
56380439,0,,,230,122,108,23,12,11,205,108,97,132,72,60,195,103,92,73,36,37,33,12,21,2,1,1,79,79,24,13,15,12,4,10,1,55,27,28,9,47,0,8,5
56380443,0,,,1162,558,604,111,61,50,1051,497,554,612,309,303,1011,477,534,439,188,251,242,90,152,10,2,8,461,460,110,167,83,62,27,10,1,345,266,79,27,293,4,70,77
56380444,0,,,3326,1594,1732,323,180,143,2993,1407,1586,1720,891,829,2880,1340,1540,1273,516,757,719,259,460,30,8,22,1364,1361,391,467,240,156,67,27,13,964,745,219,99,811,18,216,223
56380445,0,,,4455,2295,2160,523,272,251,3896,1995,1901,2659,1480,1179,3735,1916,1819,1237,515,722,648,238,410,39,9,30,1999,1997,806,493,336,228,88,31,15,1180,943,237,149,851,140,220,204
56380446,0,,,2634,1307,1327,405,206,199,2211,1091,1120,1589,829,760,2119,1045,1074,622,262,360,324,118,206,14,3,11,1062,1060,343,286,194,148,64,18,7,705,575,130,130,378,52,80,95
56380447,0,,,848,412,436,126,60,66,722,352,370,537,272,265,670,319,351,185,80,105,72,24,48,6,1,5,307,307,62,94,68,43,24,10,6,244,202,42,38,130,4,22,38
56380448,0,,,1104,518,586,142,68,74,958,447,511,653,320,333,887,418,469,305,127,178,139,48,91,1,0,1,350,350,48,91,79,71,29,20,12,301,201,100,31,206,0,28,40
56380449,0,,,612,271,341,34,18,16,578,253,325,221,121,100,564,245,319,357,132,225,212,54,158,5,4,1,123,121,28,40,22,16,7,6,2,93,67,26,8,84,1,18,18
56380454,0,,,2116,951,1165,296,145,151,1816,803,1013,1124,545,579,1730,762,968,692,258,434,344,109,235,48,16,32,876,874,278,272,157,113,33,17,4,593,501,92,87,453,4,165,98
56380455,0,,,3174,1577,1597,332,170,162,2824,1396,1428,1741,942,799,2694,1317,1377,1083,454,629,567,209,358,20,3,17,1309,1308,430,381,246,122,75,33,21,868,665,203,89,741,73,200,170
56380456,0,,,1690,854,836,227,118,109,1443,717,726,1114,581,533,1341,663,678,329,136,193,178,68,110,13,5,8,661,658,200,166,138,105,34,11,4,455,386,69,60,191,38,34,55
56380457,0,,,124,59,65,10,6,4,114,53,61,66,33,33,110,52,58,48,20,28,24,7,17,0,0,0,40,40,7,6,13,8,2,4,0,33,17,16,2,30,0,5,4
56380458,0,,,216,105,111,27,11,16,189,94,95,116,61,55,185,91,94,73,33,40,45,18,27,0,0,0,71,71,7,23,18,13,5,3,2,62,44,18,6,44,0,4,14
56380459,1,,56380469,234,108,126,33,14,19,208,98,110,132,62,70,197,92,105,76,36,40,43,18,25,2,0,2,72,72,10,19,9,19,13,3,1,64,37,27,9,49,0,7,11
56380465,0,,,1865,940,925,207,100,107,1655,837,818,1085,577,508,1593,805,788,570,260,310,256,110,146,11,2,9,723,723,186,203,157,112,43,17,5,528,422,106,62,384,12,73,92
56380466,0,,,1250,584,666,180,90,90,1069,493,576,666,335,331,1009,462,547,403,158,245,216,66,150,10,5,5,394,392,65,104,95,69,35,18,6,326,249,77,45,216,2,34,59
56380467,0,,,457,243,214,70,35,35,384,205,179,268,150,118,366,194,172,116,55,61,75,32,43,1,0,1,167,167,46,45,26,23,15,10,2,120,89,31,19,71,11,8,17
56380468,0,,,689,347,342,108,62,46,581,285,296,448,229,219,538,266,272,133,56,77,65,24,41,2,0,2,225,225,33,53,61,43,22,9,4,192,148,44,27,90,3,11,16
56380469,2,56380459,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56380475,0,,,1117,540,577,166,77,89,936,448,488,686,339,347,856,415,441,250,109,141,99,40,59,11,3,8,480,478,173,132,85,49,25,10,4,303,267,36,35,188,11,72,38
56380476,0,,,871,466,405,110,66,44,761,400,361,607,335,272,707,364,343,154,65,89,65,25,40,17,4,13,261,256,46,67,62,57,17,5,2,208,164,44,24,100,7,14,21
56380477,0,,,778,365,413,94,48,46,684,317,367,457,214,243,635,293,342,227,103,124,93,38,55,0,0,0,268,268,39,86,62,45,20,12,4,227,174,53,23,147,0,27,44
56380478,0,,,872,437,435,151,81,70,721,356,365,486,247,239,682,340,342,235,109,126,113,46,67,0,0,0,257,257,27,61,58,51,29,18,13,229,155,74,40,154,0,13,20
56380479,2,56380489,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56380486,0,,,191,113,78,25,13,12,163,97,66,116,73,43,159,95,64,47,24,23,18,7,11,0,0,0,93,93,47,19,12,8,4,3,0,46,41,5,9,29,17,7,9
56380487,0,,,112,53,59,8,3,5,104,50,54,64,32,32,100,48,52,40,18,22,18,7,11,0,0,0,37,37,5,11,9,5,6,0,1,32,19,13,4,27,0,5,3
56380488,0,,,287,146,141,26,13,13,261,133,128,172,90,82,253,128,125,89,43,46,38,19,19,1,0,1,93,93,11,35,20,9,6,6,6,81,59,22,10,58,0,6,17
56380489,1,,56380479,125,66,59,17,9,8,118,61,57,77,46,31,111,54,57,41,15,26,26,11,15,0,0,0,31,31,2,8,6,6,4,4,4,32,13,19,7,26,0,1,2
56380496,0,,,858,416,442,90,50,40,768,366,402,455,232,223,739,349,390,313,134,179,157,54,103,1,0,1,305,304,51,103,65,45,21,17,2,251,184,67,21,213,0,38,47
56380497,0,,,75,56,19,7,4,3,65,49,16,56,45,11,62,47,15,9,4,5,6,2,4,0,0,0,50,50,39,2,5,3,1,0,0,11,10,1,3,8,5,4,0
56380498,0,,,458,238,220,85,38,47,372,199,173,285,153,132,353,189,164,87,46,41,40,21,19,1,0,1,174,174,47,54,28,23,10,8,4,126,106,20,24,59,6,12,18
56380499,0,,,585,329,256,91,56,35,492,271,221,387,219,168,469,257,212,105,52,53,50,20,30,2,0,2,230,230,82,41,45,38,14,7,3,147,115,32,34,74,12,17,15
56380500,0,,,515,244,271,68,27,41,447,217,230,262,131,131,433,209,224,185,86,99,101,39,62,0,0,0,176,176,28,60,27,33,17,9,2,147,97,50,15,126,0,20,34
56380501,0,,,118,50,68,7,2,5,111,48,63,53,24,29,109,47,62,58,24,34,26,10,16,0,0,0,45,45,10,15,9,6,3,2,0,35,25,10,3,35,0,7,8
56380505,2,56380524,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56380507,0,,,291,139,152,28,13,15,263,126,137,156,81,75,249,118,131,107,45,62,57,23,34,3,0,3,89,89,8,26,24,13,7,6,5,81,49,32,5,67,0,6,15
56380508,0,,,38,16,22,6,3,3,32,13,19,20,8,12,30,13,17,12,5,7,5,2,3,0,0,0,12,12,2,2,3,3,1,1,0,10,7,3,1,8,0,1,1
56380510,0,,,79,37,42,13,5,8,66,32,34,42,23,19,63,29,34,24,9,15,13,4,9,0,0,0,27,27,7,8,4,1,5,0,2,20,12,8,5,18,0,4,3
56380511,0,,,239,121,118,18,7,11,221,114,107,122,66,56,212,108,104,99,48,51,58,27,31,0,0,0,81,81,15,21,19,13,8,3,2,66,41,25,5,63,0,12,12
56380512,0,,,139,71,68,3,2,1,136,69,67,64,36,28,127,68,59,72,33,39,44,21,23,0,0,0,51,51,13,15,7,9,3,4,0,38,24,14,0,46,0,9,10
56380515,2,56380524,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56380517,0,,,502,240,262,37,19,18,465,221,244,259,133,126,446,214,232,206,88,118,118,44,74,3,0,3,158,158,15,44,40,32,15,10,2,142,79,63,8,131,0,12,25
56380518,0,,,64,28,36,8,2,6,56,26,30,36,21,15,55,26,29,20,5,15,15,4,11,0,0,0,19,19,6,3,4,1,1,0,4,13,4,9,2,15,0,4,2
56380519,0,,,88,43,45,6,4,2,82,39,43,49,26,23,81,39,42,33,13,20,20,5,15,1,0,1,25,25,4,5,3,4,5,4,0,20,7,13,1,20,0,2,2
56380521,0,,,84,46,38,9,6,3,75,40,35,39,21,18,74,39,35,36,19,17,21,11,10,0,0,0,27,27,5,7,6,4,1,3,1,22,11,11,1,23,0,3,4
56380522,0,,,161,78,83,20,9,11,141,69,72,82,47,35,136,66,70,59,22,37,39,13,26,1,0,1,53,53,10,16,9,9,3,3,3,43,24,19,7,40,0,7,6
56380523,0,,,234,110,124,13,6,7,221,104,117,115,62,53,216,103,113,106,42,64,68,24,44,0,0,0,83,83,15,24,19,15,6,4,0,68,39,29,2,71,0,14,15
56380524,1,,56380505;56380515,26,12,14,0,0,0,33,16,17,15,9,6,33,16,17,18,7,11,10,4,6,0,0,0,10,10,4,6,3,0,0,0,1,9,5,4,0,10,0,1,3
56380527,0,,,152,71,81,10,5,5,142,66,76,84,43,41,136,65,71,58,23,35,36,11,25,1,0,1,45,45,1,16,9,10,3,5,1,44,24,20,4,37,0,1,8
56380528,0,,,303,147,156,27,19,8,276,128,148,173,83,90,266,125,141,103,45,58,59,23,36,1,0,1,93,93,13,27,19,7,15,9,3,80,46,34,8,67,0,6,14
56380529,0,,,86,42,44,14,8,6,72,34,38,45,23,22,69,32,37,27,11,16,10,3,7,0,0,0,24,24,4,2,6,6,2,2,2,20,8,12,1,16,0,1,0
56380531,0,,,14,8,6,2,2,0,12,6,6,5,3,2,12,6,6,7,3,4,4,1,3,0,0,0,5,5,2,1,1,0,0,0,1,3,1,2,1,4,0,1,1
56380532,0,,,205,95,110,17,7,10,188,88,100,112,57,55,179,83,96,76,31,45,39,16,23,0,0,0,79,78,21,26,10,9,8,3,1,57,41,16,6,50,0,10,14
56380533,0,,,145,63,82,22,10,12,123,53,70,67,30,37,121,52,69,56,23,33,25,6,19,0,0,0,49,49,11,13,11,4,5,1,4,38,20,18,9,39,0,8,8
56380534,0,,,79,36,43,3,2,1,76,34,42,48,22,26,74,33,41,28,12,16,20,5,15,0,0,0,31,31,8,11,4,5,1,2,0,23,11,12,0,23,0,4,4
56380535,0,,,18,6,12,0,0,0,18,6,12,9,3,6,17,6,11,9,3,6,8,3,5,0,0,0,8,8,4,1,2,0,0,1,0,3,2,1,0,7,0,4,0
56380537,0,,,32,15,17,3,2,1,29,13,16,19,9,10,28,12,16,10,4,6,9,4,5,0,0,0,8,8,0,2,0,3,2,1,0,8,4,4,1,6,0,0,1
56380538,0,,,44,22,22,3,1,2,41,21,20,27,17,10,40,21,19,14,4,10,9,1,8,0,0,0,16,16,4,3,6,1,0,2,0,12,9,3,1,12,0,2,2
56380539,1,,56380548,360,179,181,16,7,9,345,173,172,216,120,96,338,171,167,129,53,76,64,22,42,0,0,0,77,74,7,17,23,7,9,9,3,66,34,32,3,62,0,4,7
56380540,0,,,17,9,8,0,0,0,17,9,8,9,4,5,17,9,8,8,5,3,1,1,0,0,0,0,6,6,1,1,2,2,0,0,0,5,3,2,0,5,0,1,1
56380541,2,56380542,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56380542,1,,56380541,10,4,6,2,0,2,16,9,7,6,4,2,16,9,7,10,5,5,3,2,1,0,0,0,2,2,0,1,3,0,0,0,1,5,4,1,0,5,0,0,1
56380543,0,,,87,47,40,4,2,2,83,45,38,43,22,21,80,44,36,40,23,17,21,13,8,0,0,0,35,35,8,14,6,4,1,2,0,27,17,10,1,27,0,7,6
56380544,0,,,94,45,49,9,6,3,85,39,46,48,25,23,83,37,46,37,14,23,18,6,12,0,0,0,33,33,7,8,7,6,4,1,0,26,18,8,2,27,0,6,4
56380545,0,,,56,29,27,4,2,2,52,27,25,24,15,9,52,27,25,28,12,16,14,7,7,0,0,0,24,24,9,8,2,2,1,2,0,15,10,5,1,20,0,6,4
56380548,2,56380539,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56380549,0,,,469,200,269,38,12,26,431,188,243,201,99,102,421,183,238,230,89,141,157,46,111,0,0,0,113,110,14,30,19,21,12,5,9,96,51,45,11,89,0,9,18
56380550,0,,,107,52,55,11,4,7,96,48,48,58,29,29,95,47,48,38,19,19,20,10,10,0,0,0,40,40,8,11,11,7,2,1,0,31,24,7,6,26,0,5,6
56380554,0,,,97,52,45,5,3,2,92,49,43,51,31,20,91,48,43,41,18,23,25,10,15,0,0,0,31,31,4,7,8,9,0,2,1,27,18,9,2,27,0,3,3
56380559,0,,,496,223,273,50,20,30,446,203,243,255,119,136,431,196,235,191,84,107,110,39,71,0,0,0,142,141,16,39,27,24,11,10,14,125,54,71,11,119,0,12,22
56380560,0,,,250,129,121,14,7,7,236,122,114,141,82,59,228,117,111,95,40,55,52,21,31,1,0,1,84,84,14,22,24,12,4,5,3,69,46,23,7,59,1,9,9
56380561,0,,,28,14,14,2,1,1,26,13,13,10,6,4,25,13,12,16,7,9,9,4,5,0,0,0,10,10,1,4,3,0,2,0,0,9,7,2,0,9,0,1,3
56380563,2,56380564,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56380564,1,,56380563,8,4,4,1,1,0,14,6,8,4,1,3,14,6,8,10,5,5,4,2,2,0,0,0,3,3,0,4,1,1,0,0,0,6,5,1,1,6,0,0,4
56380567,2,56380577,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56380569,0,,,78,18,60,2,2,0,76,16,60,64,11,53,74,15,59,12,5,7,6,3,3,43,0,43,54,54,44,5,1,0,3,1,0,10,6,4,0,8,5,0,1
56380570,0,,,276,134,142,25,11,14,251,123,128,146,77,69,241,117,124,105,46,59,63,20,43,1,0,1,87,87,17,16,23,11,9,9,2,69,34,35,4,70,0,11,10
56380571,1,,56380572,87,40,47,10,2,8,78,38,40,55,26,29,76,37,39,23,12,11,12,6,6,0,0,0,31,31,4,10,12,3,2,1,0,28,22,6,5,18,0,4,4
56380572,2,56380571,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56380576,2,56380577,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56380577,1,,56380567;56380576,6,2,4,0,0,0,19,7,12,5,2,3,19,7,12,14,5,9,14,5,9,0,0,0,3,3,5,4,2,0,0,0,0,6,5,1,0,10,0,4,3
56380579,0,,,10,6,4,2,2,0,8,4,4,2,1,1,8,4,4,6,3,3,4,3,1,0,0,0,4,4,1,2,0,0,1,0,0,3,2,1,1,4,0,1,2
56380580,0,,,300,141,159,28,13,15,272,128,144,161,82,79,260,125,135,111,46,65,69,25,44,0,0,0,90,90,7,28,20,14,11,6,4,83,45,38,5,69,0,3,15
56380581,0,,,340,169,171,28,19,9,312,150,162,185,95,90,302,146,156,127,55,72,70,25,45,3,0,3,119,119,21,35,29,19,6,7,2,98,61,37,8,88,0,14,14
56380582,0,,,13,7,6,0,0,0,13,7,6,9,4,5,12,6,6,4,3,1,1,1,0,0,0,0,4,4,0,1,2,0,1,0,0,4,3,1,0,3,0,0,0
56380583,2,56380584,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56380584,1,,56380583,26,12,14,2,1,1,28,13,15,5,4,1,28,13,15,23,9,14,16,7,9,0,0,0,13,13,6,5,3,0,1,0,0,9,7,2,1,14,0,5,5
56380585,2,56380586,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56380586,1,,56380585;56380587,49,26,23,8,4,4,55,31,24,36,21,15,52,30,22,19,10,9,10,5,5,0,0,0,12,12,3,3,4,4,2,0,2,15,7,8,3,13,0,2,2
56380587,2,56380586,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56380590,0,,,220,108,112,19,8,11,201,100,101,132,69,63,193,96,97,69,31,38,43,15,28,0,0,0,76,76,13,23,19,9,8,2,2,63,36,27,7,52,0,7,11
56380591,0,,,379,190,189,46,28,18,333,162,171,212,109,103,320,153,167,121,53,68,67,24,43,0,0,0,115,115,12,38,21,12,18,9,5,103,64,39,13,82,0,9,19
