KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000846001,T000846002,T000846003,T000846004,T000846005,T000846006,T000846007,T000846008,T000846009,T000846010,T000846011,T000846012,T000846013,T000846014,T000846015,T000846016,T000846017,T000846018,T000846019,T000846020,T000846021,T000846022,T000846023,T000846024,T000846025,T000846026,T000846027,T000846028,T000846029,T000846030,T000846031,T000846032,T000846033,T000846034,T000846035,T000846036,T000846037,T000846038,T000846039,T000846040,T000846041
,,,,Å@êlå˚ëçêî,Å@êlå˚ëçêîÅ@íj,Å@êlå˚ëçêîÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇQêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇRêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇSêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇTêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇUêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—ÇÃàÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃàÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@çÇóÓíPêgÇÃàÍî ê¢ë—êî,Å@çÇóÓïvïwÇÃÇ›ÇÃàÍî ê¢ë—êî
56390002,0,,,57,27,30,2,0,2,55,27,28,31,18,13,55,27,28,24,9,15,12,4,8,0,0,0,22,22,3,10,4,4,0,1,0,19,13,6,1,17,0,3,4
56390003,1,,56390004,92,44,48,3,0,3,91,45,46,43,20,23,90,45,45,48,25,23,28,15,13,0,0,0,37,37,7,18,6,4,2,0,1,31,25,6,0,30,0,4,12
56390004,2,56390003,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390007,1,,56390017,13,7,6,0,0,0,16,9,7,8,4,4,16,9,7,8,5,3,5,3,2,0,0,0,5,5,0,2,4,0,0,0,0,6,4,2,0,6,0,0,0
56390009,0,,,12,6,6,1,0,1,11,6,5,6,4,2,10,5,5,5,2,3,2,0,2,0,0,0,5,5,1,2,1,1,0,0,0,4,3,1,0,4,0,1,1
56390013,0,,,278,140,138,12,9,3,266,131,135,132,74,58,259,128,131,134,57,77,85,32,53,0,0,0,106,106,23,34,23,15,8,3,0,83,51,32,5,87,0,17,18
56390014,0,,,41,21,20,1,0,1,40,21,19,24,14,10,37,18,19,16,7,9,8,3,5,0,0,0,16,16,6,3,2,3,1,1,0,10,4,6,0,11,0,2,2
56390017,2,56390007,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390019,0,,,16,10,6,0,0,0,16,10,6,10,7,3,15,9,6,6,3,3,3,1,2,0,0,0,5,5,1,0,3,0,0,1,0,4,2,2,0,4,0,0,0
56390022,1,,56390032,65,35,30,4,2,2,69,35,34,37,20,17,66,33,33,32,15,17,18,7,11,2,0,2,23,23,7,10,3,3,5,0,0,21,14,7,2,23,0,5,7
56390023,1,,56390033,251,119,132,23,12,11,230,108,122,128,63,65,226,107,119,102,45,57,63,26,37,0,0,0,97,97,22,37,17,13,4,3,2,76,56,20,7,71,0,13,20
56390025,0,,,621,293,328,43,25,18,578,268,310,271,143,128,561,262,299,307,125,182,180,58,122,1,0,1,240,238,64,86,41,21,13,11,2,173,126,47,8,186,0,45,43
56390032,2,56390022,,8,2,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390033,2,56390023,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390034,0,,,25,11,14,2,1,1,23,10,13,14,7,7,23,10,13,9,3,6,7,2,5,0,0,0,9,9,3,1,2,2,0,1,0,6,1,5,1,8,0,2,1
56390035,0,,,348,180,168,48,29,19,300,151,149,181,98,83,284,140,144,119,53,66,72,30,42,0,0,0,138,138,38,47,18,21,7,6,1,100,77,23,6,85,1,23,22
56390036,0,,,75,37,38,7,3,4,68,34,34,28,16,12,64,31,33,40,18,22,28,10,18,0,0,0,25,24,5,11,2,1,3,1,1,19,13,6,1,19,0,4,6
56390040,0,,,17,7,10,0,0,0,17,7,10,10,4,6,15,7,8,7,3,4,5,2,3,0,0,0,8,8,3,3,1,0,1,0,0,5,4,1,0,6,0,2,0
56390042,0,,,57,29,28,0,0,0,57,29,28,25,16,9,57,29,28,32,13,19,22,6,16,0,0,0,25,25,6,12,3,2,2,0,0,19,15,4,0,22,0,5,6
56390045,0,,,110,51,59,11,4,7,99,47,52,45,20,25,99,47,52,54,27,27,32,11,21,0,0,0,48,48,17,19,5,1,3,1,2,31,22,9,3,38,0,12,14
56390046,1,,56390047,23,9,14,0,0,0,31,14,17,8,4,4,31,14,17,23,10,13,18,8,10,0,0,0,14,14,9,8,2,0,0,0,0,10,10,0,0,18,0,8,5
56390047,2,56390046,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390052,0,,,57,31,26,3,2,1,54,29,25,29,16,13,49,25,24,25,13,12,10,5,5,0,0,0,22,22,6,9,2,3,0,0,2,16,10,6,1,19,0,6,8
56390053,0,,,29,15,14,0,0,0,29,15,14,10,8,2,28,15,13,19,7,12,14,4,10,0,0,0,16,16,6,7,3,0,0,0,0,9,8,1,0,14,0,5,3
56390055,0,,,12,6,6,0,0,0,12,6,6,5,4,1,12,6,6,7,2,5,7,2,5,0,0,0,7,7,3,3,1,0,0,0,0,4,3,1,0,6,0,2,1
56390064,2,56390065,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390065,1,,56390064,9,5,4,0,0,0,14,8,6,7,5,2,14,8,6,7,3,4,6,2,4,0,0,0,5,5,7,2,1,0,0,0,0,3,2,1,0,6,0,4,1
56390070,0,,,21,8,13,0,0,0,21,8,13,5,3,2,21,8,13,16,5,11,13,4,9,0,0,0,11,11,4,5,1,1,0,0,0,7,5,2,0,11,0,4,4
56390090,0,,,79,43,36,3,2,1,76,41,35,39,26,13,75,40,35,37,15,22,24,9,15,0,0,0,32,32,5,16,7,2,0,1,1,27,22,5,1,26,0,3,9
56390100,2,56390110,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390110,1,,56390100;56390120,69,31,38,2,0,2,83,41,42,40,25,15,81,39,42,43,16,27,30,10,20,0,0,0,33,33,13,15,8,2,2,0,0,27,16,11,0,33,0,9,6
56390111,1,,56390124;56390134,27,16,11,0,0,0,31,18,13,14,9,5,31,18,13,17,9,8,12,5,7,0,0,0,13,13,6,4,3,2,0,0,0,9,7,2,0,13,1,4,3
56390120,2,56390110,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390124,2,56390111,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390134,2,56390111,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390204,0,,,41,20,21,5,2,3,36,18,18,21,10,11,35,17,18,15,8,7,12,6,6,0,0,0,17,17,3,10,1,1,1,1,0,14,11,3,2,10,0,2,6
56390205,0,,,20,11,9,1,1,0,19,10,9,8,5,3,19,10,9,11,5,6,8,4,4,0,0,0,10,10,2,6,2,0,0,0,0,8,7,1,0,7,0,1,4
56390206,0,,,30,16,14,3,1,2,27,15,12,19,10,9,24,13,11,8,5,3,6,3,3,0,0,0,11,11,2,3,2,4,0,0,0,9,8,1,0,6,0,1,2
56390214,0,,,93,42,51,9,2,7,84,40,44,46,23,23,80,38,42,38,17,21,26,12,14,0,0,0,42,42,16,11,9,4,0,2,0,26,17,9,0,27,3,9,6
56390215,0,,,647,345,302,67,39,28,580,306,274,351,199,152,519,272,247,229,107,122,134,64,70,2,0,2,270,269,104,79,40,23,12,5,6,165,125,40,14,152,13,44,46
56390225,0,,,315,152,163,29,14,15,286,138,148,144,73,71,270,129,141,142,65,77,64,26,38,1,0,1,139,139,47,46,27,8,7,2,2,92,70,22,9,89,5,26,28
56390232,2,56390233,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390233,1,,56390232,37,18,19,0,0,0,38,19,19,14,8,6,38,19,19,24,11,13,17,9,8,0,0,0,16,16,4,8,3,1,1,0,0,13,9,4,0,15,0,3,3
56390235,0,,,47,23,24,7,5,2,40,18,22,19,9,10,39,18,21,21,9,12,14,6,8,0,0,0,15,15,1,6,3,3,0,1,1,14,9,5,3,12,1,0,6
56390245,1,,56390255,82,32,50,1,1,0,88,35,53,40,16,24,87,35,52,48,19,29,33,10,23,0,0,0,39,39,15,15,6,4,2,0,0,27,19,8,0,34,0,12,6
56390255,2,56390245,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390256,0,,,94,46,48,3,2,1,91,44,47,44,23,21,87,43,44,47,21,26,25,8,17,1,0,1,45,45,18,15,5,4,3,0,0,27,16,11,1,37,0,14,7
56390257,0,,,77,38,39,0,0,0,77,38,39,32,20,12,74,36,38,45,18,27,32,13,19,0,0,0,39,39,16,13,7,2,0,1,0,21,16,5,0,33,0,14,5
56390267,1,,56390268,24,14,10,1,0,1,28,17,11,16,10,6,26,16,10,12,7,5,7,4,3,0,0,0,7,7,2,3,3,0,1,0,1,8,4,4,1,8,0,2,1
56390268,2,56390267,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390278,0,,,48,24,24,2,1,1,46,23,23,20,11,9,46,23,23,26,12,14,10,4,6,0,0,0,21,21,5,10,5,0,0,0,1,16,12,4,1,14,0,2,7
56390279,0,,,13,7,6,0,0,0,13,7,6,3,2,1,13,7,6,10,5,5,5,1,4,0,0,0,6,6,2,2,1,1,0,0,0,4,3,1,0,6,0,2,0
56390307,0,,,10,4,6,0,0,0,10,4,6,4,1,3,10,4,6,6,3,3,3,2,1,0,0,0,4,4,1,2,0,0,1,0,0,3,2,1,0,3,0,0,2
56390308,0,,,46,23,23,2,1,1,44,22,22,15,8,7,44,22,22,29,14,15,18,8,10,1,0,1,22,22,5,14,2,0,0,0,1,17,16,1,1,18,0,5,9
56390309,1,,56390319,35,15,20,3,1,2,36,16,20,22,12,10,33,15,18,14,4,10,10,2,8,0,0,0,13,13,3,4,2,3,2,0,0,11,6,5,0,9,0,1,1
56390318,0,,,22,11,11,2,2,0,20,9,11,10,5,5,19,9,10,10,4,6,7,3,4,0,0,0,9,9,3,2,1,3,0,0,0,6,4,2,0,7,0,3,1
56390319,2,56390309,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390326,0,,,20,10,10,0,0,0,20,10,10,8,5,3,20,10,10,12,5,7,5,3,2,0,0,0,9,9,1,5,3,0,0,0,0,8,6,2,0,7,0,0,2
56390335,0,,,19,9,10,0,0,0,19,9,10,6,3,3,19,9,10,13,6,7,7,2,5,0,0,0,11,11,5,4,2,0,0,0,0,6,4,2,0,9,0,4,1
56390345,0,,,29,16,13,2,1,1,27,15,12,10,6,4,25,14,11,17,9,8,14,7,7,0,0,0,11,11,3,5,1,0,1,0,1,8,6,2,0,10,0,2,4
56390362,2,56390372,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390364,0,,,55,27,28,3,2,1,52,25,27,23,12,11,52,25,27,29,13,16,16,6,10,0,0,0,25,25,9,9,3,2,1,1,0,16,12,4,1,20,0,8,6
56390371,0,,,27,12,15,1,1,0,26,11,15,9,5,4,24,10,14,17,6,11,9,1,8,0,0,0,13,13,4,7,1,0,0,1,0,9,7,2,0,12,0,4,3
56390372,1,,56390362,103,51,52,0,0,0,108,54,54,41,20,21,108,54,54,67,34,33,49,24,25,0,0,0,52,52,17,27,7,4,0,0,0,38,34,4,0,44,0,14,16
56390373,0,,,118,59,59,1,1,0,117,58,59,42,22,20,116,58,58,75,36,39,44,19,25,0,0,0,54,54,15,22,9,8,0,0,0,39,27,12,0,48,0,13,16
56390374,0,,,105,50,55,8,2,6,97,48,49,46,24,22,95,48,47,51,24,27,27,14,13,1,0,1,57,57,26,18,9,4,0,0,0,30,26,4,4,36,1,15,10
56390375,0,,,132,69,63,11,7,4,121,62,59,64,34,30,116,58,58,57,28,29,36,16,20,0,0,0,57,57,16,22,9,5,5,0,0,40,32,8,1,44,0,15,7
56390376,0,,,44,15,29,6,2,4,38,13,25,20,6,14,36,13,23,18,7,11,9,0,9,0,0,0,19,19,7,4,5,2,0,1,0,12,7,5,2,16,0,6,2
56390377,0,,,40,18,22,1,0,1,39,18,21,12,5,7,39,18,21,27,13,14,20,10,10,0,0,0,18,18,4,9,3,1,1,0,0,14,8,6,1,17,0,4,7
56390387,0,,,12,6,6,0,0,0,12,6,6,2,2,0,12,6,6,10,4,6,6,3,3,0,0,0,7,7,3,3,1,0,0,0,0,4,4,0,0,6,0,2,3
56390408,1,,56390409,164,76,88,13,6,7,153,72,81,63,34,29,146,67,79,90,38,52,63,23,40,0,0,0,80,80,27,38,9,5,2,1,0,55,47,8,4,62,0,21,20
56390409,2,56390408,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390417,0,,,35,18,17,0,0,0,35,18,17,16,12,4,35,18,17,19,6,13,14,3,11,0,0,0,16,16,4,6,5,1,0,0,0,12,10,2,0,14,0,3,2
56390418,0,,,61,31,30,2,1,1,59,30,29,24,12,12,58,29,29,35,18,17,22,11,11,0,0,0,31,31,13,13,1,1,3,0,0,18,14,4,0,24,1,9,9
56390426,1,,56390427,92,45,47,2,1,1,94,46,48,28,19,9,94,46,48,66,27,39,47,20,27,0,0,0,49,49,19,25,5,3,0,0,0,32,29,3,1,44,0,17,16
56390427,2,56390426,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390435,1,,56390436,97,48,49,6,3,3,99,50,49,38,22,16,99,50,49,61,28,33,39,16,23,1,0,1,42,42,15,19,6,3,3,0,1,32,18,14,2,38,0,9,10
56390436,2,56390435,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390444,1,,56390454,49,28,21,1,1,0,49,27,22,19,11,8,49,27,22,30,16,14,17,8,9,0,0,0,21,21,7,8,3,2,2,0,0,15,9,6,0,17,0,3,6
56390454,2,56390444,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390478,2,56390479,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390479,1,,56390478,29,14,15,2,1,1,31,15,16,12,5,7,31,15,16,19,10,9,10,4,6,0,0,0,12,12,3,8,2,0,0,0,1,11,9,2,1,13,0,2,4
56390484,0,,,44,23,21,1,1,0,43,22,21,16,9,7,42,21,21,27,13,14,22,10,12,0,0,0,20,20,6,7,4,3,0,0,0,13,9,4,0,17,0,5,7
56390489,0,,,28,16,12,1,1,0,27,15,12,10,8,2,26,14,12,17,7,10,10,2,8,0,0,0,15,15,9,4,0,1,0,0,1,6,5,1,0,14,0,8,2
56390493,1,,56390494,34,17,17,2,2,0,40,21,19,14,8,6,40,21,19,26,13,13,16,7,9,0,0,0,17,17,7,10,2,1,1,0,0,14,10,4,0,19,0,6,5
56390494,2,56390493,,8,6,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390503,0,,,29,16,13,5,3,2,24,13,11,13,6,7,24,13,11,11,7,4,9,5,4,0,0,0,8,8,2,2,2,0,0,0,2,6,3,3,2,7,0,2,2
56390513,0,,,17,7,10,0,0,0,17,7,10,7,3,4,17,7,10,10,4,6,5,3,2,0,0,0,7,7,2,2,1,2,0,0,0,5,3,2,0,7,0,2,2
56390523,0,,,10,5,5,0,0,0,10,5,5,6,3,3,9,4,5,4,2,2,1,1,0,0,0,0,4,4,1,2,0,0,1,0,0,3,2,1,0,3,0,1,1
56390553,0,,,23,9,14,3,0,3,20,9,11,10,4,6,17,8,9,10,5,5,4,1,3,0,0,0,6,6,0,1,1,3,0,1,0,6,2,4,1,6,0,0,1
56390554,1,,56390564,42,18,24,2,1,1,41,18,23,21,10,11,41,18,23,20,8,12,14,6,8,2,0,2,16,16,5,5,3,2,1,1,0,12,6,6,0,13,0,3,3
56390564,2,56390554,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390578,0,,,18,9,9,0,0,0,18,9,9,3,2,1,18,9,9,15,7,8,13,6,7,0,0,0,9,9,2,5,2,0,0,0,0,7,6,1,0,9,0,2,4
56390585,0,,,41,20,21,4,2,2,37,18,19,24,13,11,34,16,18,13,5,8,7,2,5,1,0,1,14,14,3,6,0,3,1,0,1,11,6,5,1,10,0,3,2
56390586,1,,56390596;56390598,51,23,28,3,0,3,55,28,27,22,11,11,55,28,27,33,17,16,22,10,12,0,0,0,20,20,3,11,5,3,0,1,0,20,14,6,2,21,0,2,8
56390595,0,,,27,13,14,0,0,0,27,13,14,12,7,5,25,12,13,15,6,9,6,1,5,0,0,0,10,10,1,5,2,1,0,1,0,9,6,3,0,9,0,1,2
56390596,2,56390586,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390598,2,56390586,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390608,0,,,87,38,49,11,5,6,76,33,43,48,23,25,74,32,42,28,10,18,19,8,11,0,0,0,22,22,3,3,5,2,3,2,4,19,5,14,6,17,0,2,1
56390609,0,,,36,17,19,6,3,3,30,14,16,16,7,9,30,14,16,14,7,7,9,4,5,0,0,0,10,10,1,2,3,2,0,0,2,9,6,3,2,9,0,1,1
56390614,2,56390624,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390624,1,,56390614,16,9,7,0,0,0,23,12,11,7,5,2,23,12,11,16,7,9,8,2,6,0,0,0,8,8,2,6,3,0,0,0,0,9,8,1,0,10,0,2,4
56390634,0,,,12,6,6,0,0,0,12,6,6,4,2,2,12,6,6,8,4,4,5,2,3,0,0,0,8,8,4,4,0,0,0,0,0,4,4,0,0,7,0,4,2
56390654,2,56390665,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390655,0,,,20,11,9,2,1,1,18,10,8,12,7,5,17,9,8,6,3,3,4,1,3,0,0,0,5,5,1,0,1,0,2,1,0,4,0,4,0,4,0,0,0
56390656,1,,56390657,25,15,10,1,1,0,34,17,17,20,11,9,34,17,17,14,6,8,8,4,4,0,0,0,10,10,3,7,2,3,0,0,0,12,8,4,0,10,0,1,3
56390657,2,56390656,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390663,0,,,37,19,18,2,1,1,35,18,17,19,10,9,32,16,16,16,8,8,8,2,6,0,0,0,12,12,2,4,2,2,0,1,1,10,5,5,2,11,0,1,3
56390665,1,,56390654,76,37,39,4,1,3,75,37,38,40,24,16,71,35,36,35,13,22,15,4,11,1,0,1,28,28,5,12,5,4,1,1,1,24,16,8,1,20,0,4,7
56390668,2,56390678,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390669,2,56390678,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390673,0,,,60,26,34,5,4,1,55,22,33,34,15,19,54,22,32,21,7,14,16,5,11,0,0,0,19,19,1,4,9,3,0,2,0,18,9,9,1,15,0,1,2
56390675,1,,56390685,42,24,18,1,1,0,44,24,20,26,17,9,43,23,20,18,7,11,9,2,7,0,0,0,20,20,7,7,4,3,0,0,0,14,11,3,0,17,0,6,3
56390678,1,,56390668;56390669,25,12,13,3,2,1,35,16,19,20,9,11,34,16,18,15,7,8,9,4,5,0,0,0,8,8,1,7,4,1,0,0,1,13,9,4,0,8,0,0,3
56390683,0,,,49,26,23,2,2,0,47,24,23,26,15,11,45,22,23,21,9,12,15,6,9,0,0,0,14,14,2,2,4,1,3,2,0,12,5,7,0,12,0,0,2
56390684,0,,,40,15,25,7,2,5,33,13,20,21,10,11,33,13,20,12,3,9,8,2,6,0,0,0,15,15,7,2,0,4,0,1,1,8,4,4,3,11,0,6,1
56390685,2,56390675,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390688,2,56390698,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390693,0,,,13,5,8,1,1,0,12,4,8,8,3,5,12,4,8,4,1,3,4,1,3,0,0,0,4,4,0,1,2,0,1,0,0,4,1,3,1,3,0,0,1
56390694,0,,,32,14,18,4,3,1,28,11,17,13,5,8,26,11,15,15,6,9,3,1,2,0,0,0,9,9,0,4,1,2,1,0,1,9,5,4,1,9,0,0,4
56390695,2,56390696,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390696,1,,56390695;56390697,79,43,36,11,9,2,76,37,39,47,25,22,74,37,37,29,12,17,20,9,11,0,0,0,20,20,4,3,5,2,2,3,3,17,7,10,5,18,0,2,2
56390697,2,56390696,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390698,1,,56390688,28,17,11,0,0,0,34,21,13,19,12,7,34,21,13,15,9,6,7,3,4,0,0,0,9,9,2,2,2,4,0,1,0,9,4,5,0,9,0,1,1
56390699,0,,,171,87,84,15,7,8,156,80,76,85,50,35,152,76,76,71,30,41,43,17,26,0,0,0,47,47,4,12,9,7,6,7,2,43,21,22,5,40,0,2,5
56390703,0,,,52,29,23,3,3,0,49,26,23,22,13,9,48,25,23,27,13,14,13,7,6,0,0,0,17,17,2,7,2,3,1,1,1,15,7,8,1,16,0,2,4
56390712,2,56390723,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390713,0,,,11,5,6,0,0,0,11,5,6,4,2,2,11,5,6,7,3,4,2,0,2,0,0,0,4,4,1,0,2,1,0,0,0,3,0,3,0,4,0,1,0
56390723,1,,56390712,16,8,8,0,0,0,24,12,12,10,4,6,24,12,12,14,8,6,6,4,2,0,0,0,7,7,0,7,2,1,0,0,0,10,7,3,0,8,0,0,5
56390732,0,,,343,155,188,11,8,3,332,147,185,119,63,56,321,144,177,213,84,129,172,61,111,0,0,0,74,71,30,18,8,10,1,0,4,41,25,16,3,38,10,7,9
56390733,0,,,112,28,84,3,1,2,109,27,82,17,11,6,109,27,82,92,16,76,74,11,63,1,0,1,24,23,15,3,4,0,1,0,0,8,7,1,1,16,1,9,1
56390737,0,,,36,16,20,0,0,0,36,16,20,16,8,8,36,16,20,20,8,12,10,3,7,0,0,0,15,15,3,6,3,3,0,0,0,12,7,5,0,12,0,2,3
56390742,0,,,76,43,33,7,4,3,69,39,30,55,34,21,60,35,25,14,5,9,10,3,7,2,0,2,55,55,43,8,2,1,0,0,1,12,11,1,2,11,9,5,2
56390743,1,,56390744,70,39,31,12,11,1,70,33,37,38,20,18,69,33,36,32,13,19,22,9,13,0,0,0,24,24,7,7,7,1,2,2,2,21,10,11,2,21,1,3,3
56390744,2,56390743,,13,6,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
56390747,0,,,54,27,27,1,1,0,53,26,27,34,19,15,52,25,27,19,7,12,5,2,3,0,0,0,23,23,6,7,6,4,0,0,0,17,11,6,0,14,0,2,3
