KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000846001,T000846002,T000846003,T000846004,T000846005,T000846006,T000846007,T000846008,T000846009,T000846010,T000846011,T000846012,T000846013,T000846014,T000846015,T000846016,T000846017,T000846018,T000846019,T000846020,T000846021,T000846022,T000846023,T000846024,T000846025,T000846026,T000846027,T000846028,T000846029,T000846030,T000846031,T000846032,T000846033,T000846034,T000846035,T000846036,T000846037,T000846038,T000846039,T000846040,T000846041
57380168,0,,,59,30,29,5,3,2,54,27,27,21,11,10,54,27,27,33,16,17,19,8,11,0,0,0,30,30,12,13,2,2,0,0,1,18,17,1,0,23,0,10,7
57380178,0,,,27,11,16,4,1,3,23,10,13,10,5,5,23,10,13,13,5,8,7,3,4,0,0,0,15,15,8,4,2,0,1,0,0,7,7,0,1,10,0,7,3
57380179,0,,,75,34,41,10,4,6,65,30,35,31,16,15,62,30,32,34,14,20,18,9,9,0,0,0,27,27,5,9,7,2,3,0,1,22,16,6,4,22,0,5,6
57380199,0,,,604,293,311,61,40,21,543,253,290,294,142,152,516,241,275,249,111,138,119,43,76,0,0,0,226,226,45,88,43,19,16,10,5,181,127,54,13,170,0,32,49
57380200,0,,,23,9,14,2,0,2,21,9,12,12,7,5,18,6,12,9,2,7,8,2,6,0,0,0,8,8,3,1,2,0,1,0,1,5,3,2,0,6,0,2,1
57380201,0,,,139,68,71,4,1,3,135,67,68,61,36,25,135,67,68,74,31,43,42,16,26,0,0,0,63,63,19,23,10,11,0,0,0,44,32,12,1,51,0,15,13
57380202,0,,,540,264,276,41,22,19,499,242,257,250,133,117,482,232,250,249,109,140,147,58,89,4,1,3,223,223,59,79,46,23,8,4,4,163,120,43,7,172,1,43,45
57380203,0,,,308,148,160,26,13,13,282,135,147,152,80,72,270,129,141,130,55,75,68,27,41,1,0,1,125,125,36,42,22,12,7,3,3,89,64,25,7,89,0,27,26
57380204,0,,,408,190,218,54,24,30,354,166,188,207,107,100,345,160,185,147,59,88,90,37,53,4,1,3,173,173,41,73,30,19,7,1,2,131,114,17,14,97,6,24,42
57380205,0,,,1690,800,890,195,88,107,1471,698,773,909,479,430,1392,667,725,562,219,343,287,97,190,6,0,6,848,848,390,249,102,66,21,14,6,447,375,72,58,405,42,176,100
57380206,0,,,1787,900,887,260,132,128,1518,764,754,1185,611,574,1418,722,696,333,153,180,147,58,89,12,3,9,842,842,361,218,126,90,36,6,5,475,419,56,89,231,76,66,69
57380207,0,,,52,30,22,6,3,3,46,27,19,26,16,10,45,26,19,20,11,9,12,7,5,0,0,0,24,24,9,8,4,0,3,0,0,15,12,3,1,14,1,4,4
57380211,0,,,63,31,32,12,6,6,51,25,26,32,15,17,45,23,22,19,10,9,15,7,8,0,0,0,23,23,7,7,4,0,2,2,1,16,12,4,3,13,0,5,4
57380212,1,,57380221,62,31,31,4,4,0,64,30,34,27,12,15,62,30,32,37,18,19,22,10,12,2,1,1,24,24,4,11,6,3,0,2,0,22,16,6,1,21,0,2,9
57380213,0,,,83,43,40,3,2,1,80,41,39,53,29,24,73,37,36,27,12,15,20,8,12,0,0,0,36,36,11,10,9,5,1,0,0,25,17,8,0,18,1,6,3
57380214,0,,,182,96,86,22,14,8,160,82,78,96,55,41,153,78,75,64,27,37,39,11,28,0,0,0,65,62,21,14,12,10,2,3,0,41,30,11,6,27,1,7,6
57380215,0,,,371,189,182,78,41,37,293,148,145,229,119,110,271,136,135,64,29,35,34,11,23,1,0,1,138,138,42,24,27,32,7,5,1,95,82,13,26,49,5,20,10
57380216,0,,,283,140,143,43,24,19,239,116,123,167,85,82,223,112,111,72,31,41,38,17,21,1,0,1,115,115,31,38,22,15,6,1,2,83,73,10,11,49,8,12,18
57380217,0,,,683,339,344,123,69,54,556,270,286,384,196,188,531,254,277,172,74,98,90,33,57,1,0,1,279,279,94,71,51,38,15,7,3,184,159,25,38,120,9,36,31
57380218,0,,,211,115,96,22,16,6,189,99,90,118,66,52,178,91,87,71,33,38,34,14,20,0,0,0,88,88,27,24,21,10,5,0,1,61,52,9,4,51,2,13,16
57380219,0,,,40,22,18,11,7,4,27,14,13,22,12,10,27,14,13,5,2,3,1,1,0,0,0,0,15,15,3,6,2,2,1,1,0,11,10,1,5,4,0,0,1
57380221,2,57380212,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57380222,1,,57380240,64,30,34,8,2,6,62,30,32,39,19,20,60,30,30,23,11,12,10,4,6,0,0,0,22,22,5,9,5,2,1,2,1,20,16,4,1,15,0,3,4
57380223,0,,,38,17,21,2,1,1,36,16,20,18,8,10,33,15,18,18,8,10,9,4,5,0,0,0,16,16,4,7,2,1,2,0,0,12,9,3,0,11,0,3,4
57380224,0,,,147,78,69,16,10,6,131,68,63,72,41,31,125,65,60,59,27,32,33,13,20,0,0,0,56,56,15,20,6,9,2,1,3,39,26,13,4,38,0,8,13
57380225,0,,,84,39,45,4,2,2,79,37,42,39,20,19,76,35,41,40,17,23,23,8,15,1,0,1,38,38,12,13,9,1,3,0,0,26,21,5,1,28,0,10,9
57380226,0,,,48,25,23,5,3,2,43,22,21,22,11,11,40,21,19,21,11,10,10,5,5,0,0,0,20,20,6,6,3,4,1,0,0,14,11,3,2,14,0,4,4
57380227,0,,,184,84,100,36,19,17,148,65,83,91,45,46,141,61,80,57,20,37,32,9,23,0,0,0,66,66,15,16,17,12,2,2,2,50,35,15,12,40,0,9,7
57380228,0,,,902,434,468,127,69,58,768,364,404,490,247,243,734,339,395,278,117,161,167,63,104,6,2,4,386,386,134,118,56,44,21,10,3,248,199,49,40,193,13,63,51
57380229,0,,,1144,550,594,156,83,73,973,464,509,711,353,358,896,429,467,262,111,151,141,58,83,6,0,6,561,558,305,115,75,39,16,8,0,251,228,23,59,162,68,69,36
57380233,0,,,45,24,21,1,0,1,44,24,20,22,13,9,42,23,19,22,11,11,15,6,9,0,0,0,18,18,3,9,1,4,1,0,0,15,12,3,1,13,0,2,4
57380234,0,,,19,10,9,0,0,0,19,10,9,10,7,3,18,9,9,9,3,6,6,2,4,0,0,0,8,8,2,3,1,2,0,0,0,6,4,2,0,7,0,1,1
57380235,0,,,40,18,22,6,2,4,34,16,18,16,8,8,33,16,17,18,8,10,5,2,3,0,0,0,16,16,2,8,3,2,1,0,0,14,12,2,2,10,0,1,4
57380236,0,,,71,38,33,14,8,6,57,30,27,29,16,13,56,29,27,28,14,14,16,8,8,1,0,1,27,27,6,10,5,3,1,1,1,21,18,3,3,19,0,5,7
57380237,0,,,119,59,60,17,8,9,102,51,51,60,35,25,98,48,50,42,16,26,23,5,18,0,0,0,40,40,8,7,14,5,3,2,1,32,19,13,4,30,0,8,2
57380238,0,,,494,235,259,97,54,43,392,179,213,271,126,145,366,165,201,121,53,68,83,36,47,1,0,1,168,167,36,46,35,28,13,7,2,130,104,26,25,66,3,13,16
57380239,0,,,738,357,381,111,57,54,625,299,326,369,181,188,592,281,311,256,118,138,133,54,79,2,1,1,286,286,83,83,47,35,26,7,5,201,145,56,28,175,9,47,45
57380240,2,57380222,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57380245,1,,57380255,71,31,40,4,1,3,72,32,40,37,17,20,69,31,38,35,15,20,26,11,15,0,0,0,26,26,8,6,6,5,2,0,1,20,9,11,1,24,0,6,5
57380246,1,,57380267,95,43,52,11,7,4,85,37,48,44,20,24,79,34,45,41,17,24,21,6,15,0,0,0,32,32,8,8,7,3,4,2,1,24,12,12,4,28,0,6,5
57380247,0,,,82,35,47,5,1,4,77,34,43,43,20,23,74,33,41,34,14,20,22,8,14,0,0,0,30,30,6,8,9,3,3,1,0,24,15,9,1,23,0,6,5
57380248,0,,,152,76,76,28,15,13,124,61,63,67,34,33,122,60,62,57,27,30,27,12,15,1,0,1,54,54,11,20,7,8,3,2,3,43,32,11,6,40,0,11,10
57380249,1,,57380259;57380269,213,104,109,28,18,10,203,95,108,111,55,56,198,92,106,92,40,52,48,20,28,1,0,1,79,79,25,21,15,12,4,5,3,60,39,21,7,57,1,11,13
57380255,2,57380245,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57380259,2,57380249,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57380267,2,57380246,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57380269,2,57380249,,14,6,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57380290,0,,,23,10,13,4,2,2,19,8,11,14,6,8,17,6,11,5,2,3,4,1,3,0,0,0,7,7,2,1,2,0,1,0,1,5,3,2,1,4,0,1,0
57380297,0,,,68,68,0,0,0,0,68,68,0,68,68,0,61,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57380301,0,,,102,50,52,9,4,5,93,46,47,46,25,21,92,46,46,47,21,26,30,11,19,0,0,0,42,42,8,17,10,6,0,1,0,34,28,6,3,32,0,6,9
57380302,0,,,113,56,57,9,6,3,104,50,54,48,25,23,99,48,51,56,25,31,42,17,25,0,0,0,48,48,12,18,12,2,3,1,0,36,27,9,2,36,0,10,11
57380303,0,,,224,107,117,25,11,14,198,96,102,116,58,58,190,92,98,82,38,44,49,16,33,0,0,0,79,79,13,31,16,7,3,5,4,66,44,22,9,54,1,7,13
57380304,0,,,74,38,36,6,4,2,68,34,34,28,15,13,66,33,33,40,19,21,28,12,16,0,0,0,30,30,7,15,2,2,1,3,0,23,18,5,3,26,0,6,11
57380305,0,,,99,61,38,0,0,0,99,61,38,84,52,32,99,61,38,15,9,6,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57380310,0,,,37,16,21,4,1,3,33,15,18,12,5,7,32,15,17,21,10,11,13,7,6,0,0,0,14,14,2,7,1,2,2,0,0,12,8,4,1,13,0,2,6
57380311,0,,,152,74,78,9,3,6,143,71,72,62,35,27,135,68,67,81,36,45,48,20,28,1,0,1,63,63,17,21,13,9,1,1,1,46,35,11,3,47,1,10,14
57380312,0,,,262,134,128,30,21,9,232,113,119,124,63,61,224,109,115,108,50,58,64,30,34,0,0,0,97,97,21,29,26,10,5,3,3,76,52,24,4,71,0,13,18
57380313,0,,,751,339,412,75,41,34,675,297,378,323,161,162,648,285,363,352,136,216,236,84,152,6,1,5,297,295,105,96,43,27,15,7,2,189,149,40,26,190,13,52,47
57380314,0,,,193,96,97,16,7,9,177,89,88,86,46,40,172,87,85,91,43,48,56,24,32,1,1,0,80,80,19,30,19,6,4,1,1,60,50,10,2,58,0,16,17
57380315,0,,,80,43,37,2,1,1,78,42,36,32,16,16,78,42,36,46,26,20,29,14,15,0,0,0,41,41,16,17,4,3,0,1,0,25,18,7,0,34,0,13,10
57380320,0,,,41,20,21,1,1,0,40,19,21,23,14,9,36,17,19,17,5,12,11,3,8,0,0,0,14,14,3,3,5,0,1,2,0,11,4,7,0,13,0,2,1
57380322,0,,,65,33,32,12,6,6,53,27,26,32,16,16,52,26,26,21,11,10,11,6,5,1,0,1,25,25,7,10,2,2,1,2,1,18,14,4,4,13,2,2,4
57380323,0,,,241,113,128,32,16,16,209,97,112,117,57,60,198,93,105,92,40,52,55,23,32,0,0,0,88,88,17,29,18,14,7,2,1,71,49,22,9,56,5,8,21
57380324,0,,,501,220,281,67,33,34,434,187,247,250,117,133,408,176,232,184,70,114,116,38,78,2,0,2,170,169,31,56,33,23,18,7,1,138,100,38,12,103,0,21,27
57380325,0,,,87,44,43,14,10,4,73,34,39,43,20,23,68,31,37,30,14,16,17,7,10,0,0,0,32,32,12,3,8,3,4,1,1,20,12,8,4,22,0,9,1
57380330,0,,,175,75,100,20,7,13,155,68,87,76,40,36,151,67,84,79,28,51,51,14,37,0,0,0,68,68,16,25,15,4,4,1,3,52,36,16,6,53,0,14,14
57380331,0,,,16,9,7,0,0,0,16,9,7,7,6,1,15,8,7,9,3,6,5,1,4,0,0,0,6,6,1,1,3,1,0,0,0,5,3,2,0,6,0,1,1
57380332,0,,,25,11,14,0,0,0,25,11,14,13,5,8,24,11,13,12,6,6,9,4,5,1,0,1,11,11,3,4,2,2,0,0,0,8,6,2,0,6,0,1,2
57380333,0,,,181,86,95,20,12,8,161,74,87,77,40,37,156,71,85,84,34,50,57,20,37,0,0,0,68,68,18,23,11,6,2,6,2,50,34,16,6,57,0,17,15
57380334,0,,,232,114,118,36,25,11,195,88,107,107,51,56,185,84,101,88,37,51,48,16,32,1,0,1,91,91,21,36,14,11,5,1,3,70,54,16,11,60,0,15,23
57380335,0,,,92,49,43,17,12,5,75,37,38,45,25,20,67,33,34,30,12,18,19,8,11,0,0,0,32,32,9,9,4,5,1,1,3,23,17,6,5,21,0,6,6
57380336,0,,,67,34,33,9,3,6,58,31,27,39,22,17,55,28,27,19,9,10,10,3,7,0,0,0,22,22,7,2,5,3,1,4,0,15,5,10,2,13,0,3,0
57380340,0,,,166,75,91,13,7,6,153,68,85,72,36,36,152,67,85,81,32,49,37,14,23,4,2,2,70,70,17,27,16,6,2,1,1,52,41,11,5,52,0,15,18
57380341,0,,,172,85,87,28,11,17,144,74,70,74,42,32,139,71,68,70,32,38,41,19,22,0,0,0,59,59,10,24,8,5,5,4,3,49,35,14,4,45,0,7,11
57380342,0,,,106,49,57,11,3,8,95,46,49,44,24,20,91,44,47,51,22,29,33,12,21,0,0,0,39,39,10,13,7,3,3,1,2,28,16,12,3,36,0,9,7
57380343,0,,,71,33,38,11,6,5,60,27,33,37,17,20,59,27,32,23,10,13,14,5,9,0,0,0,26,26,6,10,3,4,1,0,2,20,15,5,3,17,0,3,4
57380344,0,,,58,32,26,8,4,4,50,28,22,30,20,10,48,26,22,20,8,12,13,6,7,0,0,0,22,22,6,8,3,1,2,1,1,16,10,6,3,13,0,2,4
57380345,0,,,115,53,62,5,3,2,110,50,60,55,29,26,104,46,58,55,21,34,35,12,23,1,0,1,50,50,16,14,12,5,3,0,0,34,24,10,0,39,0,13,6
57380346,0,,,29,12,17,1,0,1,28,12,16,15,6,9,27,12,15,13,6,7,10,4,6,0,0,0,11,11,2,4,1,4,0,0,0,9,6,3,0,8,0,1,2
57380350,0,,,122,57,65,16,5,11,106,52,54,57,31,26,104,50,54,49,21,28,29,15,14,0,0,0,40,40,6,18,4,3,2,5,2,34,23,11,5,29,0,5,10
57380351,0,,,339,147,192,36,19,17,303,128,175,166,77,89,285,119,166,137,51,86,96,32,64,0,0,0,126,125,26,50,21,17,7,0,4,99,80,19,8,80,0,20,28
57380352,0,,,175,81,94,17,9,8,158,72,86,79,33,46,151,68,83,79,39,40,44,22,22,1,0,1,71,71,21,21,14,8,5,1,1,50,37,13,2,50,0,15,14
57380353,0,,,13,6,7,3,2,1,10,4,6,7,3,4,10,4,6,3,1,2,3,1,2,0,0,0,5,5,1,1,2,1,0,0,0,4,3,1,2,3,0,1,0
57380354,0,,,89,39,50,4,2,2,85,37,48,45,20,25,83,37,46,40,17,23,22,10,12,0,0,0,37,37,11,14,6,2,3,0,1,26,19,7,1,28,0,9,6
57380355,0,,,75,32,43,11,3,8,64,29,35,40,18,22,62,29,33,24,11,13,14,6,8,0,0,0,24,24,5,9,1,3,2,1,3,19,9,10,2,15,0,5,2
57380356,0,,,72,28,44,7,1,6,65,27,38,29,12,17,60,27,33,36,15,21,20,6,14,0,0,0,25,25,6,6,6,2,2,3,0,19,10,9,1,21,0,4,4
57380357,0,,,70,30,40,4,1,3,66,29,37,30,13,17,66,29,37,36,16,20,27,11,16,1,0,1,27,27,5,11,3,6,2,0,0,22,13,9,1,25,0,5,5
57380360,0,,,52,27,25,3,1,2,49,26,23,21,11,10,49,26,23,28,15,13,14,7,7,0,0,0,24,24,8,10,2,3,0,1,0,15,12,3,2,18,0,5,7
57380361,0,,,357,155,202,50,21,29,307,134,173,227,100,127,284,122,162,80,34,46,27,8,19,2,1,1,148,148,46,40,33,15,12,2,0,100,86,14,18,62,1,25,10
57380362,0,,,110,48,62,12,3,9,98,45,53,44,24,20,96,44,52,54,21,33,31,11,20,0,0,0,47,47,10,23,5,6,3,0,0,37,29,8,1,36,0,8,13
57380363,0,,,73,34,39,9,3,6,64,31,33,31,17,14,63,30,33,33,14,19,20,8,12,0,0,0,31,31,10,12,4,1,3,0,1,21,14,7,1,25,0,8,5
57380364,0,,,29,14,15,2,0,2,27,14,13,18,9,9,23,11,12,9,5,4,6,3,3,0,0,0,9,9,2,2,2,1,0,1,1,7,4,3,1,6,0,1,1
57380365,0,,,52,25,27,4,1,3,48,24,24,30,18,12,47,23,24,18,6,12,12,4,8,0,0,0,18,18,3,6,4,2,2,0,1,15,9,6,1,12,0,0,2
57380366,0,,,11,5,6,0,0,0,11,5,6,4,2,2,10,4,6,7,3,4,3,1,2,0,0,0,6,6,2,3,1,0,0,0,0,4,4,0,0,5,0,2,2
57380367,0,,,136,72,64,10,10,0,126,62,64,64,36,28,125,62,63,62,26,36,46,17,29,0,0,0,55,55,19,14,10,7,3,1,1,36,23,13,2,42,0,17,8
57380368,0,,,21,10,11,0,0,0,21,10,11,10,5,5,21,10,11,11,5,6,8,3,5,0,0,0,9,9,1,5,2,1,0,0,0,8,7,1,0,7,0,1,4
57380370,0,,,25,11,14,1,0,1,24,11,13,9,5,4,22,10,12,15,6,9,10,4,6,0,0,0,11,11,3,5,1,1,1,0,0,8,7,1,0,10,0,3,5
57380371,0,,,114,60,54,17,11,6,97,49,48,51,26,25,94,48,46,46,23,23,25,10,15,1,0,1,45,45,9,19,9,2,5,0,1,35,28,7,5,33,0,8,7
57380372,0,,,232,113,119,49,23,26,183,90,93,111,58,53,179,89,90,72,32,40,34,13,21,0,0,0,87,87,26,21,14,17,4,2,3,61,46,15,17,48,0,13,13
57380373,0,,,85,42,43,13,7,6,72,35,37,41,21,20,66,31,35,31,14,17,13,4,9,1,0,1,25,25,4,5,3,8,3,0,2,21,11,10,4,19,0,2,3
57380375,0,,,66,29,37,7,2,5,59,27,32,38,19,19,54,24,30,21,8,13,10,5,5,0,0,0,23,23,3,8,5,3,4,0,0,20,17,3,2,13,0,1,6
57380376,0,,,263,132,131,34,19,15,229,113,116,143,78,65,218,106,112,86,35,51,41,13,28,0,0,0,102,102,26,34,17,18,2,2,3,76,59,17,13,54,0,15,17
57380377,0,,,255,112,143,33,10,23,222,102,120,124,63,61,210,96,114,98,39,59,60,23,37,0,0,0,88,88,21,22,20,10,6,5,4,67,38,29,9,64,0,16,12
57380378,0,,,352,172,180,31,17,14,321,155,166,157,90,67,306,147,159,164,65,99,102,35,67,0,0,0,136,136,34,48,20,18,9,5,2,102,64,38,6,111,1,24,28
57380379,0,,,134,71,63,11,7,4,123,64,59,58,35,23,119,60,59,65,29,36,46,19,27,3,0,3,50,50,8,16,16,5,4,1,0,42,28,14,3,40,0,6,9
57380381,0,,,107,54,53,7,3,4,100,51,49,47,27,20,96,50,46,53,24,29,26,10,16,1,0,1,45,45,13,16,7,7,0,1,1,32,24,8,2,35,0,10,8
57380382,0,,,173,83,90,16,7,9,157,76,81,84,43,41,150,73,77,73,33,40,48,22,26,0,0,0,60,60,13,22,6,6,8,3,2,47,28,19,2,44,0,8,14
57380383,0,,,166,79,87,9,4,5,157,75,82,76,43,33,152,73,79,81,32,49,45,14,31,0,0,0,60,60,11,20,13,11,1,3,1,49,33,16,4,51,0,9,11
57380385,0,,,628,315,313,81,46,35,547,269,278,353,190,163,517,251,266,194,79,115,99,37,62,0,0,0,254,254,95,60,35,34,15,11,4,159,116,43,17,136,8,41,32
57380386,0,,,268,120,148,21,15,6,247,105,142,109,59,50,240,101,139,138,46,92,104,29,75,2,0,2,68,67,15,21,11,8,5,5,2,52,37,15,6,45,1,7,8
57380389,0,,,40,23,17,3,3,0,37,20,17,19,11,8,37,20,17,18,9,9,10,5,5,0,0,0,14,14,2,4,3,4,1,0,0,12,8,4,3,12,0,2,4
57380391,0,,,28,12,16,4,2,2,24,10,14,13,4,9,22,9,13,11,6,5,6,2,4,0,0,0,9,9,2,4,0,1,0,1,1,7,5,2,1,8,0,2,3
57380392,0,,,100,53,47,10,5,5,90,48,42,48,26,22,88,46,42,42,22,20,23,12,11,0,0,0,36,36,9,15,2,2,2,5,1,27,18,9,2,29,0,8,8
57380393,0,,,96,54,42,3,1,2,93,53,40,62,37,25,89,50,39,31,16,15,12,4,8,2,1,1,50,50,27,11,5,6,0,0,1,23,16,7,1,23,5,8,3
57380394,0,,,497,236,261,55,25,30,442,211,231,226,121,105,425,203,222,216,90,126,142,60,82,0,0,0,204,204,71,57,28,28,10,7,3,133,96,37,12,146,3,47,31
57380395,0,,,775,352,423,56,22,34,719,330,389,382,200,182,695,321,374,337,130,207,208,75,133,1,0,1,308,306,92,104,43,33,20,8,6,213,144,69,17,218,1,59,46
57380403,1,,57380413,31,15,16,0,0,0,35,17,18,17,10,7,33,17,16,18,7,11,12,4,8,0,0,0,16,16,8,6,3,0,0,1,0,10,7,3,0,15,0,7,1
57380413,2,57380403,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57380423,0,,,14,8,6,1,1,0,13,7,6,7,5,2,13,7,6,6,2,4,5,1,4,0,0,0,5,5,1,2,0,1,1,0,0,4,2,2,0,4,1,0,0
57380424,0,,,74,37,37,3,2,1,71,35,36,32,16,16,71,35,36,39,19,20,19,7,12,0,0,0,28,28,6,7,8,5,2,0,0,22,10,12,1,24,1,4,5
57380434,1,,57380444,55,25,30,4,3,1,60,26,34,23,12,11,59,26,33,37,14,23,22,8,14,2,0,2,23,23,6,8,8,2,2,0,0,20,10,10,0,22,1,2,6
57380444,2,57380434,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57380455,0,,,30,14,16,7,4,3,23,10,13,12,6,6,23,10,13,11,4,7,8,2,6,0,0,0,8,8,1,1,2,1,2,0,1,7,1,6,2,7,0,1,1
57380465,1,,57380475,114,54,60,14,5,9,104,51,53,50,28,22,101,49,52,54,23,31,37,15,22,0,0,0,40,40,12,10,5,8,4,2,1,30,18,12,3,34,1,8,9
57380470,0,,,8,4,4,0,0,0,8,4,4,3,2,1,8,4,4,5,2,3,3,1,2,0,0,0,4,4,1,2,1,0,0,0,0,3,3,0,0,3,0,0,1
57380475,2,57380465,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
