KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
57380199,0,,,495,246,249,46,32,14,449,214,235,216,110,106,439,208,231,434,204,230,233,104,129,112,48,64,35,12,23,3,0,3,0,0,0,205,205,56,82,30,16,11,6,4,149,109,40,5,161,0,41,49
57380200,0,,,11,5,6,0,0,0,11,5,6,6,3,3,11,5,6,11,5,6,5,2,3,3,0,3,1,0,1,0,0,0,1,0,1,8,8,5,3,0,0,0,0,0,3,3,0,0,5,0,3,1
57380201,0,,,136,69,67,7,6,1,129,63,66,64,35,29,126,62,64,125,62,63,65,28,37,37,13,24,13,4,9,1,0,1,0,0,0,61,61,20,19,13,7,1,1,0,41,33,8,1,48,0,15,8
57380202,0,,,462,221,241,18,9,9,444,212,232,213,111,102,428,205,223,424,203,221,231,101,130,147,55,92,54,19,35,1,0,1,5,2,3,205,205,64,70,45,15,7,1,3,141,107,34,3,163,1,43,40
57380203,0,,,290,142,148,25,17,8,265,125,140,137,74,63,259,124,135,256,122,134,128,51,77,61,27,34,19,9,10,1,1,0,1,0,1,120,120,34,41,21,17,2,2,3,86,66,20,6,89,0,27,21
57380204,0,,,365,183,182,41,17,24,312,156,156,176,94,82,303,152,151,301,151,150,136,62,74,75,28,47,23,7,16,1,0,1,3,1,2,166,164,55,64,23,13,4,4,1,109,93,16,10,88,2,23,35
57380205,0,,,1707,833,874,216,108,108,1472,712,760,922,489,433,1423,686,737,1408,681,727,550,223,327,293,105,188,99,35,64,7,3,4,8,2,6,830,827,348,256,117,70,17,13,6,474,417,57,69,396,34,153,103
57380206,0,,,1678,845,833,200,99,101,1438,722,716,1077,556,521,1390,698,692,1375,692,683,361,166,195,168,63,105,56,22,34,3,0,3,14,3,11,854,854,408,222,118,73,25,3,5,435,381,54,62,256,74,82,70
57380207,0,,,53,27,26,3,1,2,49,25,24,33,19,14,47,24,23,47,24,23,16,6,10,8,3,5,3,0,3,0,0,0,1,1,0,29,29,14,9,4,1,1,0,0,15,12,3,1,11,2,5,2
57380211,1,,57380220,60,30,30,13,7,6,49,24,25,29,13,16,47,23,24,44,20,24,20,11,9,10,4,6,1,0,1,0,0,0,1,0,1,23,23,7,7,5,1,2,2,0,17,16,1,1,14,0,5,4
57380212,1,,57380221,46,22,24,0,0,0,50,24,26,20,9,11,48,22,26,48,22,26,30,15,15,17,9,8,8,6,2,1,1,0,0,0,0,22,22,5,14,4,0,1,0,0,19,16,3,0,20,0,4,6
57380213,0,,,90,41,49,15,5,10,75,36,39,45,22,23,74,36,38,73,35,38,30,14,16,13,6,7,6,2,4,0,0,0,0,0,0,35,35,10,11,6,2,4,2,0,25,19,6,6,21,0,6,8
57380214,0,,,172,83,89,25,16,9,146,66,80,79,37,42,141,62,79,139,62,77,67,29,38,42,16,26,20,5,15,1,0,1,1,0,1,57,56,14,14,13,5,8,2,0,41,31,10,6,34,0,11,5
57380215,0,,,382,195,187,75,40,35,304,153,151,245,123,122,291,148,143,282,143,139,59,30,29,23,7,16,10,3,7,2,1,1,1,0,1,144,144,43,29,29,27,11,4,1,97,85,12,15,44,4,14,7
57380216,0,,,282,138,144,46,22,24,234,114,120,159,78,81,230,112,118,225,109,116,75,36,39,38,16,22,12,4,8,1,0,1,0,0,0,121,121,41,38,17,15,7,2,1,80,70,10,12,48,12,15,14
57380217,0,,,716,377,339,128,76,52,584,298,286,410,216,194,568,290,278,563,286,277,174,82,92,90,36,54,34,12,22,2,1,1,0,0,0,302,302,107,80,52,37,18,5,3,193,169,24,41,120,18,37,33
57380218,0,,,192,100,92,18,11,7,174,89,85,102,55,47,168,85,83,165,83,82,72,34,38,32,17,15,12,7,5,1,1,0,1,0,1,86,86,33,23,16,8,3,3,0,53,44,9,4,47,6,15,11
57380219,0,,,33,13,20,6,1,5,27,12,15,21,10,11,25,12,13,23,10,13,6,2,4,3,1,2,1,1,0,1,1,0,0,0,0,10,10,1,1,3,4,1,0,0,9,8,1,2,4,0,1,0
57380220,2,57380211,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57380221,2,57380212,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57380222,1,,57380240,49,23,26,1,0,1,54,26,28,27,14,13,53,26,27,52,26,26,27,12,15,13,6,7,5,2,3,0,0,0,0,0,0,19,19,4,11,3,1,2,1,0,18,13,5,0,19,0,2,5
57380223,0,,,35,16,19,1,0,1,33,16,17,11,6,5,33,16,17,33,16,17,22,10,12,9,5,4,3,1,2,0,0,0,0,0,0,16,16,4,7,3,2,0,0,0,12,10,2,0,13,0,2,7
57380224,0,,,131,61,70,18,10,8,113,51,62,66,33,33,110,51,59,108,49,59,47,18,29,24,8,16,13,2,11,0,0,0,1,0,1,55,55,18,17,8,7,3,2,0,36,27,9,3,32,0,11,8
57380225,0,,,81,39,42,3,1,2,78,38,40,32,16,16,77,38,39,74,36,38,46,22,24,25,9,16,5,2,3,0,0,0,1,0,1,35,35,11,14,5,1,3,0,1,24,19,5,1,31,0,11,10
57380226,0,,,49,24,25,6,3,3,43,21,22,20,11,9,42,20,22,42,20,22,23,10,13,12,5,7,5,1,4,0,0,0,0,0,0,25,25,10,8,5,2,0,0,0,15,12,3,3,17,0,8,4
57380227,0,,,179,79,100,36,13,23,143,66,77,85,45,40,140,65,75,139,65,74,58,21,37,39,12,27,17,3,14,0,0,0,0,0,0,66,66,17,18,10,13,5,2,1,49,36,13,12,42,1,12,7
57380228,0,,,853,415,438,117,65,52,725,345,380,462,230,232,697,331,366,682,324,358,263,115,148,140,55,85,54,25,29,2,2,0,5,1,4,376,376,138,115,50,45,17,8,3,233,195,38,33,180,19,56,58
57380229,0,,,1018,488,530,128,74,54,858,397,461,630,300,330,844,391,453,793,371,422,228,97,131,130,55,75,39,11,28,5,1,4,8,2,6,539,535,312,110,53,42,15,3,0,220,192,28,44,158,69,66,36
57380233,0,,,26,13,13,0,0,0,26,13,13,14,7,7,26,13,13,26,13,13,12,6,6,6,3,3,1,0,1,0,0,0,0,0,0,12,12,2,7,2,1,0,0,0,10,9,1,0,9,0,2,3
57380234,0,,,12,7,5,0,0,0,12,7,5,9,7,2,12,7,5,12,7,5,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,6,6,2,2,2,0,0,0,0,4,3,1,0,3,0,0,0
57380235,0,,,34,15,19,3,1,2,31,14,17,18,7,11,30,13,17,29,13,16,13,7,6,8,5,3,1,0,1,0,0,0,0,0,0,15,15,6,5,0,2,2,0,0,9,7,2,0,8,0,2,4
57380236,0,,,81,36,45,16,5,11,65,31,34,36,19,17,62,30,32,62,30,32,29,12,17,10,3,7,7,2,5,2,1,1,1,0,1,30,30,8,9,6,3,2,0,2,22,18,4,4,19,0,6,3
57380237,0,,,116,56,60,14,5,9,102,51,51,61,33,28,100,51,49,99,50,49,41,18,23,27,9,18,11,3,8,0,0,0,0,0,0,39,39,6,12,9,4,5,3,0,33,24,9,2,26,0,6,2
57380238,0,,,474,220,254,77,45,32,393,173,220,264,125,139,373,164,209,367,161,206,129,48,81,79,23,56,39,10,29,5,1,4,0,0,0,175,174,51,50,35,21,8,6,3,121,104,17,17,66,5,18,15
57380239,0,,,698,338,360,100,49,51,595,287,308,348,167,181,577,279,298,569,274,295,247,120,127,141,64,77,54,21,33,7,3,4,1,0,1,284,283,86,89,50,33,13,6,6,197,152,45,21,170,3,52,35
57380240,2,57380222,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57380245,1,,57380255,52,23,29,3,0,3,53,25,28,23,9,14,52,25,27,52,25,27,30,16,14,16,7,9,6,3,3,1,0,1,0,0,0,23,23,8,9,4,2,2,0,0,17,11,6,0,20,0,6,5
57380246,1,,57380267,81,40,41,13,6,7,69,35,34,35,17,18,69,35,34,69,35,34,34,18,16,18,9,9,7,3,4,0,0,0,0,0,0,31,31,7,11,6,5,3,0,0,25,19,6,3,23,0,4,9
57380247,0,,,70,29,41,10,2,8,60,27,33,33,15,18,58,26,32,57,26,31,27,12,15,16,4,12,7,0,7,0,0,0,1,1,0,29,29,7,10,8,1,3,0,0,22,19,3,4,20,0,6,6
57380248,0,,,139,67,72,22,10,12,117,57,60,63,35,28,111,53,58,111,53,58,54,22,32,32,12,20,9,2,7,1,1,0,0,0,0,56,56,16,19,7,9,2,3,0,40,34,6,3,40,0,15,9
57380249,1,,57380258;57380259,211,109,102,32,18,14,191,98,93,106,59,47,189,96,93,187,95,92,85,39,46,46,23,23,18,7,11,0,0,0,3,0,3,80,80,25,24,16,8,3,8,1,59,41,18,8,56,0,12,10
57380255,2,57380245,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57380258,2,57380249,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57380259,2,57380249,,10,6,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57380267,2,57380246,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
57380269,0,,,12,5,7,1,1,0,11,4,7,10,4,6,9,3,6,7,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,1,0,1,0,2,2,0,0,1,0,1,0
57380290,0,,,21,10,11,4,2,2,17,8,9,11,4,7,16,7,9,16,7,9,6,4,2,2,1,1,1,1,0,0,0,0,0,0,0,6,6,1,2,1,0,1,0,1,5,2,3,2,5,0,0,1
57380297,0,,,76,76,0,0,0,0,76,76,0,76,76,0,76,76,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57380301,0,,,94,46,48,10,5,5,84,41,43,38,21,17,83,41,42,83,41,42,46,20,26,25,10,15,14,4,10,1,0,1,0,0,0,40,40,12,14,7,5,0,1,1,27,21,6,3,30,0,8,7
57380302,0,,,90,46,44,7,4,3,83,42,41,42,22,20,80,40,40,79,39,40,41,20,21,29,11,18,12,4,8,0,0,0,0,0,0,43,43,15,17,6,2,3,0,0,28,24,4,0,29,0,11,9
57380303,0,,,194,87,107,23,11,12,171,76,95,87,40,47,168,75,93,166,75,91,84,36,48,46,16,30,22,5,17,3,1,2,0,0,0,73,73,17,24,16,5,6,4,1,56,35,21,5,53,0,9,14
57380304,0,,,70,36,34,6,5,1,64,31,33,24,13,11,64,31,33,63,30,33,40,18,22,26,10,16,16,7,9,1,1,0,0,0,0,32,32,11,11,5,3,2,0,0,21,15,6,2,28,0,10,6
57380305,0,,,100,61,39,0,0,0,100,61,39,78,51,27,100,61,39,100,61,39,22,10,12,8,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57380310,0,,,39,18,21,3,2,1,36,16,20,18,7,11,34,16,18,34,16,18,18,9,9,11,6,5,3,2,1,0,0,0,0,0,0,12,12,1,4,2,1,4,0,0,11,5,6,0,12,0,1,4
57380311,0,,,107,54,53,7,4,3,100,50,50,45,24,21,98,50,48,98,50,48,55,26,29,32,16,16,12,4,8,1,0,1,2,1,1,53,53,20,18,11,2,2,0,0,33,29,4,3,37,2,14,10
57380312,0,,,249,127,122,28,16,12,221,111,110,110,57,53,214,107,107,211,104,107,111,54,57,61,27,34,24,10,14,2,0,2,0,0,0,97,97,26,30,22,8,6,0,5,71,48,23,6,71,0,18,19
57380313,0,,,676,316,360,71,41,30,605,275,330,275,147,128,593,267,326,591,265,326,330,128,202,220,68,152,115,29,86,22,2,20,7,1,6,273,271,102,90,39,21,10,6,3,168,132,36,12,176,10,51,44
57380314,0,,,178,87,91,11,3,8,167,84,83,74,42,32,163,82,81,161,82,79,93,42,51,51,20,31,27,11,16,4,0,4,1,0,1,80,80,23,33,14,6,2,1,1,57,48,9,3,59,0,18,18
57380315,0,,,71,41,30,0,0,0,71,41,30,25,13,12,71,41,30,70,40,30,46,28,18,25,14,11,8,4,4,0,0,0,0,0,0,36,36,12,16,5,3,0,0,0,24,20,4,0,31,0,11,8
57380320,0,,,35,19,16,0,0,0,35,19,16,21,14,7,35,19,16,35,19,16,14,5,9,11,4,7,5,1,4,0,0,0,0,0,0,13,13,2,5,1,5,0,0,0,11,6,5,0,11,0,1,2
57380322,0,,,64,34,30,12,8,4,51,25,26,30,13,17,47,24,23,47,24,23,21,12,9,13,9,4,3,2,1,0,0,0,0,0,0,24,24,6,7,5,3,2,0,1,18,14,4,5,14,0,4,5
57380323,0,,,227,107,120,34,19,15,193,88,105,106,49,57,187,86,101,186,86,100,87,39,48,58,23,35,25,11,14,0,0,0,1,1,0,90,90,23,24,21,17,5,0,0,67,51,16,7,57,3,15,18
57380324,0,,,482,226,256,51,28,23,431,198,233,232,112,120,414,189,225,408,186,222,199,86,113,124,50,74,56,16,40,7,2,5,2,1,1,174,172,35,61,33,27,12,4,0,137,103,34,12,109,1,24,28
57380325,0,,,80,42,38,10,7,3,70,35,35,40,18,22,68,34,34,66,32,34,30,17,13,12,6,6,5,2,3,2,1,1,1,0,1,29,29,7,7,9,2,1,2,1,21,14,7,1,19,0,5,3
57380330,0,,,176,82,94,15,7,8,161,75,86,77,40,37,157,74,83,154,71,83,84,35,49,55,20,35,19,6,13,2,1,1,1,1,0,69,69,16,26,15,5,3,1,3,53,37,16,0,58,0,13,17
57380331,0,,,12,6,6,0,0,0,12,6,6,3,2,1,12,6,6,12,6,6,9,4,5,5,1,4,2,0,2,0,0,0,0,0,0,6,6,1,4,1,0,0,0,0,5,5,0,0,6,0,1,2
57380332,0,,,19,7,12,0,0,0,19,7,12,12,3,9,19,7,12,19,7,12,7,4,3,4,1,3,1,0,1,0,0,0,0,0,0,9,9,2,5,1,1,0,0,0,7,6,1,0,6,0,1,2
57380333,0,,,165,77,88,17,9,8,148,68,80,63,35,28,144,67,77,144,67,77,85,33,52,57,21,36,30,9,21,2,1,1,0,0,0,64,64,14,25,11,8,2,2,2,50,35,15,5,55,0,13,14
57380334,0,,,202,101,101,24,13,11,177,87,90,100,53,47,169,81,88,168,80,88,77,34,43,36,13,23,14,5,9,1,0,1,1,0,1,85,85,23,35,10,10,4,2,1,62,50,12,4,51,0,15,18
57380335,0,,,59,29,30,11,8,3,48,21,27,24,12,12,47,21,26,47,21,26,24,9,15,17,5,12,5,1,4,0,0,0,0,0,0,24,24,5,12,3,1,2,0,1,19,15,4,1,17,0,5,6
57380336,0,,,56,30,26,7,3,4,49,27,22,33,19,14,48,27,21,47,27,20,16,8,8,7,3,4,2,0,2,0,0,0,0,0,0,22,22,10,3,3,1,3,2,0,12,6,6,1,11,0,3,2
57380340,0,,,169,78,91,13,4,9,156,74,82,66,32,34,152,73,79,150,72,78,90,42,48,48,19,29,14,6,8,0,0,0,1,0,1,73,73,18,30,16,5,1,3,0,55,46,9,2,57,1,11,25
57380341,0,,,148,68,80,14,4,10,134,64,70,71,38,33,124,61,63,121,60,61,63,26,37,37,13,24,12,3,9,0,0,0,0,0,0,56,56,16,19,5,8,3,3,2,39,26,13,2,42,0,10,9
57380342,0,,,91,44,47,10,4,6,81,40,41,42,22,20,80,40,40,79,40,39,39,18,21,24,8,16,7,1,6,1,0,1,1,0,1,35,35,10,11,9,1,0,2,2,25,18,7,2,27,0,8,8
57380343,0,,,74,39,35,10,7,3,64,32,32,37,20,17,63,32,31,63,32,31,27,12,15,15,7,8,5,3,2,0,0,0,0,0,0,29,29,7,11,4,3,3,1,0,22,14,8,2,18,0,4,7
57380344,0,,,37,22,15,4,3,1,33,19,14,19,11,8,33,19,14,32,19,13,14,8,6,10,5,5,1,1,0,0,0,0,1,0,1,17,17,5,6,4,2,0,0,0,12,11,1,1,10,0,3,3
57380345,0,,,115,55,60,8,6,2,107,49,58,60,31,29,103,45,58,102,45,57,47,18,29,34,11,23,15,4,11,1,0,1,0,0,0,51,50,19,12,10,4,5,0,0,31,20,11,1,32,0,13,4
57380346,0,,,24,10,14,3,1,2,21,9,12,10,4,6,21,9,12,21,9,12,11,5,6,5,1,4,5,1,4,0,0,0,0,0,0,10,10,4,2,3,0,0,0,1,6,3,3,1,7,0,2,2
57380350,0,,,93,39,54,7,3,4,86,36,50,39,18,21,84,36,48,83,36,47,47,18,29,28,8,20,12,3,9,1,0,1,0,0,0,38,38,13,12,6,3,0,2,2,25,18,7,2,29,0,9,9
57380351,0,,,338,154,184,46,25,21,291,129,162,155,71,84,286,128,158,281,126,155,136,58,78,81,30,51,43,14,29,5,0,5,2,0,2,135,134,35,52,22,14,8,1,2,98,87,11,12,76,7,17,31
57380352,0,,,147,75,72,14,7,7,133,68,65,77,38,39,131,67,64,127,64,63,56,30,26,38,20,18,14,8,6,3,2,1,0,0,0,55,55,14,14,16,4,3,2,2,40,27,13,2,34,0,8,6
57380353,0,,,19,11,8,6,5,1,13,6,7,10,5,5,13,6,7,13,6,7,3,1,2,3,1,2,2,0,2,0,0,0,0,0,0,6,6,1,1,1,2,1,0,0,5,3,2,1,3,0,1,0
57380354,0,,,82,39,43,1,1,0,81,38,43,31,17,14,80,37,43,79,36,43,50,21,29,25,10,15,11,5,6,0,0,0,0,0,0,36,36,9,15,7,3,2,0,0,27,20,7,1,33,0,9,9
57380355,0,,,92,46,46,10,4,6,82,42,40,44,23,21,80,42,38,80,42,38,38,19,19,15,6,9,9,4,5,0,0,0,0,0,0,34,34,11,7,8,2,2,3,1,23,14,9,3,24,3,6,4
57380356,0,,,55,23,32,4,0,4,51,23,28,19,8,11,50,23,27,49,23,26,32,15,17,20,8,12,3,0,3,1,0,1,0,0,0,22,22,6,7,4,3,1,1,0,16,10,6,0,21,0,6,6
57380357,0,,,51,23,28,1,0,1,50,23,27,24,13,11,50,23,27,50,23,27,26,10,16,17,6,11,12,5,7,1,0,1,1,0,1,20,20,5,6,3,5,1,0,0,14,7,7,0,17,0,4,3
57380360,0,,,57,27,30,4,1,3,53,26,27,22,10,12,53,26,27,53,26,27,31,16,15,16,8,8,7,3,4,0,0,0,0,0,0,26,26,10,7,5,2,2,0,0,16,12,4,2,21,0,7,5
57380361,0,,,304,127,177,40,18,22,262,108,154,169,72,97,257,108,149,250,104,146,93,36,57,45,13,32,21,3,18,2,0,2,1,0,1,133,132,51,35,29,10,4,3,0,79,72,7,12,57,2,27,10
57380362,0,,,111,46,65,16,6,10,95,40,55,39,18,21,93,40,53,91,39,52,56,22,34,33,12,21,10,4,6,3,1,2,0,0,0,45,45,14,18,4,4,2,1,2,30,20,10,3,35,0,12,11
57380363,0,,,57,24,33,3,1,2,54,23,31,28,12,16,52,22,30,52,22,30,26,11,15,17,6,11,5,2,3,1,0,1,0,0,0,28,28,11,10,3,3,1,0,0,17,11,6,1,19,0,8,6
57380364,0,,,41,18,23,12,3,9,29,15,14,16,8,8,28,15,13,28,15,13,13,7,6,8,5,3,1,1,0,0,0,0,0,0,0,14,14,5,2,1,3,2,0,1,9,7,2,3,10,0,4,1
57380365,0,,,45,23,22,4,1,3,41,22,19,25,17,8,41,22,19,39,20,19,16,5,11,11,3,8,7,2,5,0,0,0,0,0,0,15,15,2,5,4,2,1,0,1,13,8,5,1,10,0,0,2
57380366,0,,,19,10,9,2,2,0,17,8,9,6,3,3,17,8,9,17,8,9,11,5,6,5,3,2,1,1,0,0,0,0,0,0,0,9,9,3,3,2,1,0,0,0,6,5,1,0,7,0,2,3
57380367,0,,,117,64,53,8,7,1,109,57,52,50,28,22,107,55,52,107,55,52,59,29,30,32,13,19,21,8,13,1,1,0,0,0,0,54,54,21,17,10,3,2,0,1,33,26,7,2,42,0,17,8
57380368,0,,,27,11,16,4,1,3,23,10,13,10,4,6,23,10,13,23,10,13,13,6,7,9,3,6,3,2,1,0,0,0,0,0,0,10,10,1,5,2,1,0,1,0,9,8,1,1,8,0,1,3
57380370,0,,,27,13,14,3,2,1,24,11,13,14,8,6,23,10,13,22,10,12,10,3,7,6,1,5,1,0,1,0,0,0,0,0,0,13,13,5,5,1,1,1,0,0,8,7,1,0,9,0,5,1
57380371,0,,,120,61,59,17,8,9,103,53,50,61,31,30,98,50,48,97,49,48,42,22,20,23,10,13,7,2,5,1,0,1,1,0,1,50,50,19,12,9,4,5,0,1,30,25,5,4,32,0,14,4
57380372,0,,,188,96,92,34,20,14,154,76,78,101,52,49,151,76,75,150,76,74,53,24,29,27,10,17,11,3,8,2,0,2,1,0,1,82,82,25,30,14,7,3,3,0,56,50,6,7,41,0,15,9
57380373,0,,,77,40,37,12,8,4,65,32,33,34,17,17,64,32,32,64,32,32,31,15,16,15,6,9,8,3,5,3,1,2,1,0,1,25,25,6,5,4,4,3,3,0,19,11,8,2,21,0,4,3
57380375,0,,,49,27,22,7,6,1,42,21,21,19,11,8,42,21,21,42,21,21,23,10,13,9,5,4,3,1,2,0,0,0,0,0,0,23,23,11,5,3,1,3,0,0,12,8,4,2,15,0,7,4
57380376,0,,,235,111,124,25,12,13,210,99,111,132,68,64,204,98,106,201,97,104,78,31,47,35,13,22,15,4,11,2,2,0,0,0,0,95,95,28,30,20,7,5,4,1,67,53,14,4,55,1,13,14
57380377,0,,,224,101,123,31,15,16,193,86,107,100,49,51,185,83,102,184,83,101,93,37,56,48,14,34,22,4,18,4,1,3,0,0,0,87,87,25,26,14,14,3,2,3,62,43,19,8,61,0,18,16
57380378,0,,,277,137,140,17,8,9,260,129,131,120,70,50,252,124,128,251,124,127,140,59,81,72,23,49,33,10,23,2,0,2,1,0,1,121,121,33,52,19,10,2,2,3,88,63,25,3,97,0,24,29
57380379,0,,,118,60,58,9,6,3,109,54,55,51,27,24,107,54,53,107,54,53,58,27,31,33,13,20,19,6,13,1,0,1,2,0,2,48,48,9,19,12,5,3,0,0,39,27,12,1,37,0,7,8
57380381,0,,,91,49,42,3,2,1,88,47,41,39,22,17,85,46,39,83,45,38,49,25,24,25,13,12,7,2,5,1,1,0,0,0,0,41,41,18,8,7,6,0,2,0,23,13,10,2,32,0,12,5
